id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
3356,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.971474,0.237079,-0.00557311,-0.615944,0.0184432,0.650343,-0.0668599,-0.00054229,0.0739796,0.99341,-0.114173,-0.0100857,0.609347,0.0199465,-0.619148,-0.0498961,-0.00237843,0.0416667,-0.0307187,-0.999489,0.00886145,0.110876,0.000402851,0.00412379,0.110779,-0.00311421,0.241951,-0.00217239,-0.999996,0.00188187,-0.215119,0.000246996,0.0549833,-0.215018,0.117791,0.12766,-0.0060133,0.202713,0.97922,-0.262577,0.0047074,-0.0151884,-0.0505821,0.278527,0.0578512,-0.00333291,-0.228616,0.973511,0.262518,0.0042856,0.00133323,-0.0801102,-0.288469,0.112646,0.343132,0.308605,0.899379,1.32493,1.21069,0.913773,0.630604,0.635431,0.479178,0.498841,1.00765,1.04104,0.239192,0.112021,0.999592,0.215661,0.999996,0.992404,0.960582,0.967934,
3358,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.979296,0.202425,-0.00180207,-0.617226,0.0178805,0.644922,-0.0708617,-0.000589189,0.0388889,0.992223,-0.124455,-0.00227691,0.60866,0.0182228,-0.619753,-0.0504116,0.00047211,0.025641,-0.0396438,-0.999205,0.0040877,0.105994,0.000383316,0.0133033,0.105546,-0.000935115,0.254473,-0.00565435,-0.999978,0.00345887,-0.215851,4.12589e-05,-0.00137488,-0.216427,-0.167489,0.2,-0.00117633,0.25183,0.967771,-0.256898,0.00362612,-9.72915e-05,-0.0790713,0.286029,0.0570825,0.00687111,-0.177291,0.984134,0.258371,0.00371435,-0.0062821,-0.0618328,-0.273631,0.0881612,0.342241,0.301057,0.879665,1.31574,1.21149,0.920767,0.616104,0.630169,0.465879,0.49695,1.02283,1.06669,0.207959,0.118843,0.999422,0.21459,0.999967,0.977679,0.937477,0.95888,
3359,621,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.967197,0.2538,0.0107459,-0.592305,0.0266401,0.632617,-0.0769688,-0.00239688,0.0374332,0.990324,-0.138688,-0.00487,0.606786,0.034291,-0.620308,-0.0544197,0.00571592,0.0378378,-0.0331594,-0.99945,-0.000889857,0.104851,0.000515316,0.00305043,0.104808,-0.000105301,0.301698,-0.00266743,-0.999955,0.00906683,-0.207772,2.67707e-05,-0.0114085,-0.207635,0.0128263,0.134375,-0.00999978,0.202638,0.979203,-0.254802,0.00485344,-0.0263609,-0.0563883,0.271614,0.0614597,-0.00171675,-0.165707,0.986173,0.257329,0.00424904,-0.0100468,-0.0629536,-0.271533,0.0530973,0.3309,0.294661,0.890484,1.30889,1.18595,0.906071,0.592942,0.605283,0.469391,0.494154,1.02081,1.05276,0.256394,0.136047,0.999535,0.184202,0.999964,0.97961,0.949888,0.969659,
3363,496,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.978334,0.196097,-0.0663936,-0.603251,0.0533813,0.635539,-0.075479,0.0559983,0.00246914,0.9893,-0.110311,0.0954775,0.616269,0.0445159,-0.627375,-0.0469683,-0.00825166,0.0391198,-0.0364801,-0.999323,0.00477722,0.112599,0.000477301,-0.000595901,0.112872,0.036644,0.132942,0.000518891,-0.999931,-0.0117088,-0.212083,0.00351865,-0.0194007,-0.211776,-0.0283282,0.0867209,-0.0609499,0.248142,0.966805,-0.294474,0.00436067,-0.0354031,-0.0662442,0.319355,0.131905,-0.0617463,-0.126584,0.990032,0.235013,0.0045013,0.0151845,-0.0483207,-0.242611,0.024109,0.346986,0.303513,0.874714,1.31528,1.21278,0.922073,0.622914,0.629061,0.488798,0.51062,1.00987,1.04465,0.196022,0.111333,0.999315,0.187565,1,0.990229,0.957262,0.966709,
3364,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.967436,0.251272,0.0304885,-0.61517,0.0159983,0.652597,-0.0658026,0.011733,0.0218069,0.983008,-0.183562,-0.000101958,0.614018,0.0135229,-0.635646,-0.0589846,-3.08965e-05,0.0441176,-0.0149115,-0.999858,-0.00779648,0.10287,0.000558426,0.0127102,0.102688,0.000871189,0.164659,0.00521971,-0.999967,-0.00621137,-0.208865,2.64083e-05,0.0211729,-0.208636,-0.0201541,0.12381,-0.00949453,0.150203,0.98861,-0.251948,0.00332585,-0.00339591,-0.060076,0.263946,0.00628141,-0.0101413,-0.144138,0.989506,0.253883,0.00328162,0.00789848,-0.0552273,-0.26454,0.0216285,0.323912,0.299429,0.924416,1.35335,1.2153,0.897992,0.575052,0.572193,0.478522,0.483233,0.995029,1.00985,0.246334,0.188691,0.999797,0.147172,1,1.005,0.990251,0.985328,
3365,410,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0.988052,0.15407,0.00400318,-0.631058,0.0267821,0.649258,-0.0676968,-0.00292826,0.0319489,0.991659,-0.128869,0.00234685,0.614527,0.0257498,-0.626302,-0.0508133,0.00110137,0.0255682,-0.0261084,-0.999654,0.00322521,0.0973244,0.000499904,0.0143696,0.0969776,-0.00159847,0.261252,-0.00245808,-0.999988,0.00432321,-0.207835,1.95084e-05,0.0254481,-0.207915,-0.00348594,0.215753,-0.0014387,0.16767,0.985842,-0.255479,0.00513764,-0.00541353,-0.0611746,0.269545,0.0191327,0.00323516,-0.166341,0.986063,0.255029,0.00582641,-0.000282793,-0.0633346,-0.269316,0.0140485,0.319505,0.29038,0.908845,1.31786,1.23147,0.934447,0.584592,0.591946,0.476582,0.493316,1.01258,1.03511,0.156499,0.126432,0.99972,0.167005,0.999989,0.987577,0.966078,0.97823,
3366,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.965744,0.259473,-0.00343888,-0.61346,0.0152207,0.653566,-0.0683035,-0.00143664,0.0249221,0.984137,-0.177383,-0.0031348,0.611124,0.0134236,-0.63178,-0.0598253,-0.00707349,0.0615836,-0.0257667,-0.999665,-0.00224799,0.106092,0.000684676,0.0078118,0.105936,-0.00431657,0.189549,-0.00219525,-0.999982,0.00550263,-0.209682,2.72505e-05,0.0143008,-0.209545,0.0313721,0.192073,-0.00670944,0.167615,0.98583,-0.250116,0.00366555,-0.00126509,-0.058055,0.263574,0.0102828,-0.00669906,-0.113678,0.993495,0.253921,0.00342534,0.00319161,-0.0594267,-0.262362,0.00628931,0.329999,0.301396,0.913326,1.35053,1.21046,0.896288,0.568429,0.569331,0.474715,0.483676,1.00159,1.01888,0.261594,0.175223,0.999722,0.140669,1,0.998416,0.981471,0.983028,
3369,246,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.965466,0.260006,0.0165177,-0.623049,0.0174103,0.662929,-0.0654008,0.00115606,0.0539084,0.997905,-0.0640693,-0.00901781,0.621452,0.0184013,-0.625842,-0.04886,0.00569562,0.0509259,-0.0378046,-0.999285,0.000265049,0.109971,0.000351366,0.00335832,0.109921,-0.00306247,0.255969,0.00349134,-0.999865,0.0160367,-0.223457,0.000131396,0.0191938,-0.22607,-0.165178,0.0719424,-0.000742754,0.210832,0.977522,-0.264013,0.00384432,-0.0103078,-0.0807667,0.287496,0.137276,-0.0015934,-0.165568,0.986197,0.26637,0.0036094,0.00871208,-0.0630548,-0.28067,0.103408,0.358933,0.307811,0.857575,1.34197,1.23718,0.921915,0.62716,0.624294,0.48961,0.506521,0.99543,1.03454,0.256669,0.0675561,0.999147,0.188246,1,1.00459,0.966615,0.962198,
3371,602,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.780855,0.624697,-0.00430281,-0.44186,0.00628189,0.610849,-0.0562594,-0.00476877,0.286064,0.986221,-0.165372,0.00451003,0.604081,0.0224255,-0.620003,-0.044644,-0.000833857,0.0523256,-0.0248242,-0.99969,-0.00184355,0.104036,0.000529012,-0.0346986,0.10493,-0.000438187,0.34891,0.000410455,-1,0.00019979,-0.188829,1.88336e-05,0.0177316,-0.188821,0.00467204,0.192593,-0.00804424,0.144432,0.989482,-0.2667,0.00384357,-0.0268537,-0.0508063,0.276733,0.056101,0.0110311,-0.173395,0.984791,0.265595,0.00280221,-0.0140654,-0.0564842,-0.279485,0.070761,0.307851,0.280467,0.911047,1.3609,1.08535,0.797525,0.587686,0.613808,0.489522,0.519167,1.04445,1.06056,0.624383,0.165778,0.999682,0.158921,0.999813,0.957443,0.942898,0.984808,
3382,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.980473,0.196652,0.000868415,-0.641784,0.0177957,0.668575,-0.0698542,0.00187694,0.092437,0.993306,-0.115513,-0.000392929,0.635036,0.0288041,-0.645606,-0.0540669,-0.00477695,0.0798817,-0.0247399,-0.999604,0.0134216,0.0972466,0.000612357,0.00754403,0.097054,-0.00330603,0.167113,-0.00581992,-0.999915,0.0116297,-0.213266,2.30826e-05,0.00543262,-0.211433,0.161894,0.15873,0.00238272,0.116107,0.993234,-0.270564,0.00273456,0.00737188,-0.0646498,0.279946,0.0612777,0.000830311,-0.151053,0.988525,0.266895,0.00304461,-0.00930327,-0.0861448,-0.283149,0.0275449,0.322402,0.298465,0.925754,1.36187,1.2648,0.928723,0.600087,0.600117,0.513113,0.519603,1.00005,1.01265,0.202356,0.10973,0.999821,0.133544,0.999999,0.999951,0.98751,0.987559,
3383,55,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.789078,0.613753,0.0257502,-0.45287,0.00913032,0.618908,-0.0578202,-0.000357487,0.109137,0.981326,-0.191806,0.0144941,0.615889,0.0114569,-0.635976,-0.043008,-0.00264575,0.0289389,-0.0340853,-0.999417,-0.002019,0.109922,0.000165328,-0.024194,0.110822,-0.00492436,0.538895,0.00254875,-0.99998,-0.00573183,-0.202247,2.03468e-05,-0.00102796,-0.202085,-0.0293684,0.0526316,-0.030921,0.243925,0.969301,-0.240723,0.00334162,-0.0416501,-0.0729137,0.265367,0.0250569,0.0285355,-0.182518,0.982788,0.249005,0.00296078,-0.02198,-0.0476953,-0.261585,0.0575916,0.334267,0.293818,0.878992,1.39717,1.10447,0.790503,0.550418,0.634188,0.407998,0.491913,1.15219,1.20567,0.611943,0.194327,0.999329,0.213275,0.998145,0.867909,0.829412,0.955643,
3385,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.956549,0.290726,0.0221674,-0.597395,0.013733,0.642439,-0.0602674,0.0176936,0.0288462,0.976512,-0.211331,0.0420038,0.587768,0.0292969,-0.613255,-0.0539257,-0.00746444,0.0174927,-0.0224309,-0.999745,-0.00254908,0.103044,0.000917109,0.0174742,0.102669,0.00373343,0.134497,0.0035889,-0.999993,-0.00125348,-0.210675,1.78045e-05,0.0621171,-0.210412,-0.0327992,0.321429,-0.0235095,0.221635,0.974846,-0.24776,0.00573209,-0.00905166,-0.0607352,0.267743,0.00372671,-0.0150572,-0.18967,0.981732,0.239515,0.00675559,0.000589881,-0.0558342,-0.25475,0.00258398,0.328757,0.298189,0.907019,1.3354,1.17391,0.879067,0.582078,0.591636,0.44432,0.465597,1.01642,1.04789,0.287362,0.215024,0.999661,0.20569,0.999962,0.983845,0.954303,0.969973,
3386,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.818671,0.574247,-0.00420346,-0.468653,0.00736146,0.611112,-0.0551188,-0.00128053,0.39372,0.993752,-0.111611,-0.000690141,0.605626,0.0145104,-0.615037,-0.0498962,0.000712355,0.222222,-0.014429,-0.999879,-0.00573385,0.110235,0.00016121,-0.0243503,0.110589,0.00189069,0.528571,0.0025988,-0.999995,-0.00203425,-0.202093,1.33091e-05,0.0444477,-0.202314,0.164786,0.111732,-0.00509052,0.185609,0.982611,-0.259307,0.00251719,-0.0120539,-0.0519378,0.273644,0.401055,0.00409941,-0.248324,0.968668,0.256188,0.00205065,-0.0100417,-0.0691921,-0.28217,0.0719178,0.322478,0.303809,0.942106,1.34519,1.09642,0.815065,0.613086,0.624206,0.469768,0.48715,1.01814,1.037,0.572123,0.114193,0.999855,0.216982,0.999956,0.982185,0.96432,0.981812,
3389,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.970054,0.242879,-0.00243938,-0.610436,0.012628,0.64499,-0.0626938,0.00500284,0.04375,0.977628,-0.21024,0.00654726,0.600286,0.0158508,-0.624863,-0.0505834,-0.00571582,0.0466472,-0.0189182,-0.999793,-0.00747099,0.104203,0.000610992,0.0120851,0.103984,0.00166044,0.177914,-0.00177634,-0.99999,-0.00408815,-0.21039,3.26836e-05,-0.0510251,-0.210437,0.0331342,0.131034,-0.0142373,0.151084,0.988418,-0.25159,0.00420912,-0.000101736,-0.0581853,0.263431,0.0218228,-0.00460698,-0.193265,0.981136,0.249302,0.00423886,0.0289124,-0.0695185,-0.267654,0.00960384,0.324724,0.304193,0.936774,1.34127,1.19555,0.891357,0.575342,0.589263,0.462462,0.482049,1.02419,1.04235,0.244602,0.208508,0.999853,0.172197,0.999953,0.976377,0.959367,0.982579,
3393,397,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.885447,0.464223,0.0219112,-0.504144,0.00228582,0.600353,-0.0596017,0.0105679,0.222,0.977693,-0.209596,0.0135977,0.608548,0.00280747,-0.633077,-0.0500171,-0.00557177,0.189189,-0.0367186,-0.999081,-0.0221226,0.136441,0.000352043,-0.00623987,0.136701,0.004269,0.270563,-0.0143835,-0.999753,-0.0169569,-0.227134,0.000253275,-0.170037,-0.225186,0.0260665,0.0772059,-0.0638819,0.156383,0.985628,-0.271433,0.000990782,-0.0311074,-0.063086,0.283384,0.0943182,0.0425209,-0.23543,0.970961,0.266783,0.00156037,-0.014804,-0.0636937,-0.289557,0.0566845,0.376819,0.352261,0.93483,1.36275,1.09673,0.80479,0.564354,0.720191,0.422496,0.557657,1.27613,1.31991,0.477027,0.195528,0.99975,0.196279,0.994121,0.783617,0.757627,0.966834,
3394,589,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.999451,0.0324494,-0.00666523,-0.640675,0.0334363,0.643157,-0.066703,-0.00541157,0.014742,0.998445,-0.0535719,0.0154303,0.620398,0.0327983,-0.624433,-0.0562053,0.00341474,0.00728155,-0.0178536,-0.99982,0.00636332,0.112698,0.000207459,0.0171514,0.112405,-0.000995873,0.530153,-0.00241167,-0.999989,0.00401843,-0.228309,9.31827e-05,-0.00222802,-0.228388,-0.0203909,0.201835,0.00626345,0.0552921,0.998451,-0.278746,0.00457771,0.0065506,-0.0568841,0.282287,0.11339,0.0123219,-0.0458499,0.998872,0.27731,0.00427652,0.00297651,-0.0588256,-0.28036,0.111111,0.350535,0.331162,0.944735,1.28217,1.25277,0.977069,0.576067,0.583986,0.540675,0.550381,1.01375,1.01795,0.0348605,0.0511699,0.999881,0.0505739,0.999982,0.986439,0.982364,0.995869,
3395,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.990336,0.138688,-0.000127293,-0.626901,0.0334967,0.641608,-0.0613405,0.00227424,0.0030303,0.995253,-0.0971161,0.00626568,0.612858,0.0311606,-0.620984,-0.053757,-0.00677369,0.00533333,-0.0196959,-0.999788,-0.00608703,0.101737,0.000666801,0.00582722,0.101639,0.00079389,0.166175,0.000139302,-0.999995,-0.0030166,-0.204705,8.91299e-06,0.0105671,-0.20432,-0.127601,0.271605,-0.00470685,0.245759,0.96932,-0.249766,0.00406327,0.000924235,-0.0803095,0.278037,0.0391304,0.00124258,-0.200394,0.979715,0.252848,0.00519483,-0.00117657,-0.051285,-0.268572,0.0748387,0.318471,0.294156,0.923652,1.29747,1.22538,0.944442,0.605733,0.613594,0.460052,0.47862,1.01298,1.04036,0.13855,0.0972567,0.999803,0.223061,0.999981,0.987188,0.961205,0.973681,
3397,387,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.976801,0.214089,-0.00516108,-0.628754,0.0169993,0.658184,-0.0661269,0.000703703,0.10355,0.997992,-0.0633377,-0.000202112,0.633575,0.0209727,-0.639042,-0.0660459,-0.00124779,0.0478723,-0.0170178,-0.999855,-0.000307366,0.10018,0.00107907,0.00614837,0.100089,0.000505759,0.0643382,0.00390577,-0.999975,-0.00594894,-0.208605,4.8063e-05,-0.00257802,-0.209059,0.0737367,0.203846,-0.0071935,0.116992,0.993107,-0.264326,0.00351958,-0.00802983,-0.0567983,0.272794,0.0607287,-0.0044963,-0.232662,0.972547,0.256686,0.00346837,0.0051242,-0.0799128,-0.283025,0.0388693,0.321958,0.295795,0.918739,1.33706,1.25212,0.936474,0.603538,0.605232,0.488851,0.499759,1.00281,1.02231,0.210275,0.0672352,0.999781,0.174888,0.999997,0.997201,0.978173,0.980918,
3398,543,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.904994,0.425412,-0.00319672,-0.545217,0.00857811,0.62957,-0.0576528,0.00422237,0.0857143,0.987618,-0.156877,0.000531082,0.626112,0.00840032,-0.641668,-0.0486018,-0.0250933,0.2,-0.0303666,-0.999506,-0.00808054,0.109138,0.000213453,-0.00200371,0.109229,0.00291119,0.286029,-0.00090263,-1,0.000160614,-0.201254,1.57422e-05,-0.0303535,-0.201217,0.0654924,0.0465839,-0.0560257,0.193577,0.979484,-0.241109,0.00418877,-0.0172073,-0.047481,0.254559,0.0228426,0.00556281,-0.250803,0.968022,0.241007,0.00172008,-0.0288272,-0.0702963,-0.267016,0.0681551,0.328642,0.293826,0.894061,1.36366,1.17378,0.860753,0.544857,0.631292,0.397967,0.488278,1.15864,1.22693,0.426231,0.155985,0.999566,0.222343,0.998023,0.863082,0.815041,0.944337,
3401,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.967081,0.254241,0.0107416,-0.623496,0.017062,0.662706,-0.0691225,0.0166601,0.045584,0.991688,-0.128451,0.00745403,0.625984,0.0178734,-0.637397,-0.0479952,-0.00674167,0.0691489,-0.0391523,-0.999207,0.00728526,0.101472,0.000356303,0.0110821,0.101096,-0.00309111,0.216495,-0.00429792,-0.999954,0.0085446,-0.206929,2.31963e-05,-0.0310308,-0.207476,-0.0785403,0.0956938,-0.0152431,0.26028,0.965413,-0.261656,0.00248171,0.0013796,-0.080535,0.292765,0.0774336,-0.0148947,-0.172455,0.984905,0.26683,0.00278239,-0.00261984,-0.0610724,-0.281652,0.0932836,0.329944,0.286688,0.868899,1.35748,1.24036,0.913722,0.632002,0.635393,0.485519,0.507835,1.00537,1.04596,0.25841,0.124191,0.999392,0.216467,1,0.994663,0.956056,0.961185,
3403,65,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.906569,0.421771,-0.0155368,-0.558471,0.00813831,0.648807,-0.0703716,0.00240138,0.0977654,0.989921,-0.141603,-0.00225226,0.624951,0.00878219,-0.637136,-0.0403908,-0.0192666,0.205298,-0.0450145,-0.998983,0.00247673,0.105893,0.00011818,0.00276898,0.105881,0.00198084,0.569248,-0.00751718,-0.99988,0.0135564,-0.202358,7.12068e-05,-0.131487,-0.200082,0.0967618,0.00591716,-0.0349737,0.225533,0.973607,-0.242193,0.00402438,0.0100918,-0.063458,0.263821,0.0337458,0.0161794,-0.236229,0.971563,0.239309,0.00137265,-0.0121819,-0.0759763,-0.264583,0.0395034,0.331371,0.286532,0.864686,1.37242,1.19244,0.868857,0.554296,0.631348,0.399481,0.487707,1.13901,1.22085,0.428626,0.134157,0.999297,0.230928,0.998619,0.877956,0.8191,0.932962,
3576,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.850434,0.526081,0.000979519,-0.509203,0.0220965,0.589371,0.0151953,-0.0125571,0.0391753,0.988557,-0.150825,-0.00275898,0.585835,0.0181819,-0.588376,0.0278078,-0.000662311,0.185102,-0.0328275,-0.999445,0.00559345,0.2344,0.000706469,-0.0356791,0.235664,-0.0069335,0.149497,0.00678167,-0.999964,-0.00518847,-0.166052,3.6635e-05,-0.0462703,-0.166543,0.0330542,0.242105,0.0141885,0.258533,0.965898,-0.251859,0.00482937,0.00966739,-0.000657758,0.260785,0.033945,0.00441491,-0.234136,0.972194,0.263646,0.00485898,-0.00621534,0.0226706,-0.265699,0.187696,0.422491,0.382082,0.904355,1.31721,1.01781,0.772701,0.624837,0.606894,0.409024,0.415751,0.971283,1.01645,0.520301,0.157527,0.999215,0.246329,0.999949,1.02957,0.98382,0.955568,
3577,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.892083,0.45183,0.00610892,-0.568839,0.0184311,0.638963,-0.0025627,-0.00186309,0.0451977,0.982177,-0.187895,0.00490425,0.617765,0.0141231,-0.626156,0.0145322,-0.00790318,0.133721,-0.0301699,-0.999486,-0.0108656,0.172526,0.000221045,-0.00170779,0.172698,-0.00284558,0.332219,0.000955186,-0.999997,0.00222381,-0.146192,6.02171e-05,0.0478772,-0.146179,-0.0145262,0.162679,-0.00602207,0.207774,0.978158,-0.244612,0.00248749,-0.00820816,0.00856881,0.248203,0.28129,-0.00219759,-0.200773,0.979635,0.2569,0.00245479,0.00232399,0.000586507,-0.262115,0.0888889,0.337372,0.301456,0.893543,1.36841,1.15178,0.841691,0.57102,0.575828,0.430489,0.449523,1.00842,1.04422,0.450986,0.188835,0.999516,0.204277,0.999992,0.99165,0.957657,0.96572,
3578,621,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.969842,0.243731,0.00150397,-0.600209,0.0269415,0.624062,-0.0206451,-0.00012757,0.0422535,0.981743,-0.190101,-0.00649615,0.612518,0.0360238,-0.624082,-0.000888273,-0.000176598,0.0300546,-0.0266778,-0.999642,-0.00223679,0.154841,0.000675006,0.00939557,0.154649,-0.00157983,0.15653,-0.00482246,-0.999987,-0.00186081,-0.154594,3.11401e-05,-0.025941,-0.154515,0.0237804,0.13354,-0.0156083,0.163489,0.986422,-0.26525,0.00496253,-0.0247902,-0.00438522,0.269236,0.061599,0.00970384,-0.195489,0.980658,0.268982,0.00463112,-0.0156377,-0.00307647,-0.274745,0.0833333,0.322408,0.296722,0.920331,1.31183,1.17515,0.895816,0.581677,0.617702,0.465683,0.507325,1.06193,1.08942,0.248405,0.185368,0.999761,0.179508,0.999669,0.941679,0.91792,0.974769,
3579,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.973845,0.227109,0.00689349,-0.624641,0.0189496,0.640975,0.00148596,0.0135118,0.0208877,0.993303,-0.114799,0.0130762,0.633736,0.0179158,-0.638191,-0.00201169,-0.00380485,0.0383632,-0.0143471,-0.999883,0.00536186,0.163877,0.000362367,-0.00640891,0.164028,0.0073283,0.249012,0.0111937,-0.999934,0.00269713,-0.16404,0.00015451,-0.00358603,-0.164044,0.0174976,0.199219,-0.0165724,0.185879,0.982433,-0.280218,0.00374383,-0.00948416,0.000877256,0.284903,0.123775,-0.000454167,-0.190888,0.981612,0.26723,0.00391623,-0.00700337,-0.00835991,-0.273865,0.114183,0.343716,0.312502,0.909187,1.33577,1.22335,0.915838,0.612427,0.628585,0.481038,0.507813,1.02638,1.05566,0.216199,0.125922,0.999674,0.188394,0.999865,0.974294,0.947273,0.972266,
83,363,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.981483,0.191497,-0.00446517,-0.642002,0.0170659,0.655848,-0.0086719,0.00907974,0.104439,0.992006,-0.115027,-0.0518875,0.639528,0.071685,-0.645125,-0.00343875,-0.000848252,0.0075,-0.0114774,-0.999921,0.00514862,0.162875,0.00107362,-0.00298395,0.162944,0.00421049,0.188525,0.00134863,-0.999994,0.00316719,-0.175048,3.42128e-05,0.0703021,-0.174511,0.139817,0.279188,-0.0132568,0.0793635,0.996758,-0.285639,0.00347388,-0.00613336,-0.0123713,0.287472,0.152439,-0.00430073,-0.127815,0.991789,0.27112,0.00395568,-0.00727019,-0.0294737,-0.277195,0.0410367,0.345958,0.329965,0.953772,1.35345,1.2486,0.922532,0.591801,0.602475,0.519901,0.533133,1.01804,1.02545,0.190176,0.116521,0.999918,0.103585,0.99996,0.982283,0.975181,0.99277,
85,277,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0.816028,0.577955,0.00812776,-0.49824,0.015405,0.609982,0.000735738,0.00640282,0.0739726,0.989965,-0.14118,-0.0061099,0.587698,0.0474781,-0.591074,0.0181138,-0.00037183,0.0297297,-0.0360952,-0.999298,-0.0100255,0.172936,0.00039755,-0.0076769,0.173284,0.00506681,0.233223,0.00416524,-0.999989,-0.00204542,-0.138721,6.86521e-05,0.0964082,-0.138172,-0.0727668,0.319549,-0.0250303,0.220927,0.974969,-0.260786,0.00701043,-0.0177577,-0.00907354,0.269082,0.0361882,0.0161829,-0.19903,0.97986,0.25524,0.00831622,-0.0260409,0.00638439,-0.25876,0.0397436,0.334588,0.291566,0.871419,1.32047,1.06757,0.808476,0.562825,0.61615,0.421016,0.482598,1.09474,1.14627,0.57457,0.145305,0.999189,0.210021,0.99911,0.913455,0.872396,0.955051,
125,329,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.997509,0.0636813,-0.0303569,-0.63242,0.030844,0.634928,-0.0224505,-0.0165861,0.00263158,0.988837,-0.14849,0.0123568,0.630444,0.0317977,-0.637236,0.00194718,-0.00259286,0.0106952,-0.0208305,-0.999772,-0.00463671,0.152165,0.000671773,0.00826988,0.152033,-0.00129006,0.163966,-0.00859703,-0.999948,-0.00543463,-0.155132,1.15856e-05,-0.0613802,-0.155014,0.0738278,0.375969,-0.00173118,0.175517,0.984475,-0.26422,0.00468957,0.00202842,-0.00794806,0.269808,0.0561358,-0.00878112,-0.217394,0.976044,0.26878,0.00430402,0.020024,-0.0263449,-0.281065,0.0385051,0.31482,0.299676,0.951896,1.30409,1.23825,0.949507,0.608404,0.603848,0.482005,0.483693,0.992512,1.0035,0.072288,0.139994,0.999925,0.19648,0.999974,1.00754,0.996511,0.989049,
127,52,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.963897,0.266195,0.00661093,-0.625161,0.0178813,0.648836,-0.00128816,0.014075,0.0414365,0.995338,-0.0957435,0.0116366,0.64045,0.0192318,-0.644275,-0.00836183,0.00176501,0.071618,-0.0154832,-0.999863,0.00582085,0.162275,0.000584641,-0.0050257,0.162419,0.00761982,0.147479,0.0179512,-0.999813,-0.00718683,-0.156115,2.1214e-05,0.0740876,-0.156059,0.17318,0.360215,-0.0155876,0.15721,0.987442,-0.283255,0.00244663,-0.0142026,-0.0034567,0.287183,0.0708861,-0.00241651,-0.214542,0.976712,0.266512,0.00317275,-0.000804581,-0.0339614,-0.280328,0.0982049,0.339424,0.298333,0.87894,1.34808,1.23337,0.914909,0.614434,0.623245,0.486274,0.509903,1.01434,1.04859,0.248854,0.113604,0.999441,0.18592,0.999911,0.985863,0.953659,0.967335,
