id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,back-planarity,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,front-planarity,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,bottom-planarity,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,top-planarity,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,right-planarity,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz,left-planarity,heightFront,heightBack,heightRatio,lengthTop,lengthDown,lengthRatio,widthTopFront,widthTopBack,widthDownFront,widthDownBack,widthTopRatio,widthDownRatio,TFW,TBW,DFW,DBW,TWL,TWR,DWL,DWR,WFL,WFR,WBL,WBR,slopeBack,slopeFront,slopeDown,slopeSide,parallelismCos,parallelismTop,parallelismDown,parallelismRatio
11415,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.960238,-0.27646,-0.0388919,0.623028,0.0145508,0.648228,-0.000134594,0.0157377,0.0381232,0.984931,-0.172779,-0.00765252,0.628683,0.0145707,-0.634504,0.0216142,0.000821127,0.0430769,-0.0185379,-0.999749,0.0125957,0.175401,0.00066131,0.00440448,0.175325,-0.00303738,0.12946,0.0012193,0.999914,-0.0130678,0.135507,0.000158153,-0.0245529,-0.135623,-0.0102881,0.184564,0.00462779,-0.157296,-0.987541,0.262867,0.00333626,0.00487394,0.0146503,0.263873,0.0192061,-0.00626179,-0.122458,0.992454,0.261714,0.00410088,0.000514675,0.0146217,-0.261897,0.0222805,-0.321429,-0.300517,0.93494,1.34974,1.20732,0.894482,0.569019,0.567623,0.478105,0.482751,0.997547,1.00972,0.569019,0.567623,0.478105,0.482751,1.36516,1.33432,1.22038,1.19425,0.329486,0.32934,0.315826,0.315447,0.27784,0.171583,0.99985,0.139899,0.999999,1.00246,0.990375,0.987946,
10859,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.979438,-0.200761,-0.019915,0.626024,0.0161682,0.638738,0.00185873,0.00234563,0.0208955,0.970749,-0.240023,-0.00588403,0.614442,0.0348238,-0.628365,0.0186008,-0.00122792,0.0246914,-0.0190218,-0.999744,0.0122384,0.176862,0.000708114,0.00815761,0.176719,-0.00270851,0.173057,0.00831754,0.999858,-0.0146577,0.131345,3.03048e-05,-0.0266842,-0.130613,0.0360806,0.225352,0.0070927,-0.145705,-0.989303,0.261862,0.00364609,0.00228564,0.0211236,0.261599,0.0169492,-0.00622387,-0.13525,0.990792,0.260528,0.00334112,0.00697483,0.0163278,-0.260677,0.0105402,-0.314518,-0.301739,0.959372,1.33128,1.19192,0.895318,0.562858,0.56715,0.473819,0.481289,1.00762,1.01577,0.562858,0.56715,0.473819,0.481289,1.34062,1.32195,1.19956,1.18429,0.327601,0.325206,0.312611,0.310435,0.208943,0.231943,0.999943,0.140477,1,0.992433,0.984478,0.991984,
10907,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.961736,-0.273975,-0.000802388,0.625571,0.0146336,0.647732,0.00956795,0.00345535,0.0250784,0.972974,-0.230851,-0.00536538,0.622137,0.0143614,-0.633571,0.0246334,0.000546079,0.0148368,-0.020781,-0.999783,-0.00113608,0.174734,0.000572928,0.00587273,0.174648,0.00146865,0.193054,0.00361481,0.999983,-0.00459441,0.136937,2.46904e-05,0.0249498,-0.137048,-0.00398913,0.317726,0.00389902,-0.21805,-0.97593,0.260816,0.00513154,-0.0284579,0.0113466,0.2646,0.0245098,-0.000631345,-0.155083,0.987901,0.259759,0.00470808,-0.00620788,0.0155571,-0.260502,0.00258732,-0.321954,-0.301341,0.935976,1.36148,1.19956,0.881072,0.579037,0.585448,0.45703,0.470526,1.01107,1.02953,0.579037,0.585448,0.45703,0.470526,1.36401,1.35895,1.20087,1.19829,0.336143,0.336444,0.318863,0.319112,0.27745,0.227336,0.999853,0.186593,0.999994,0.989049,0.971318,0.982072,
10910,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.992686,-0.116275,-0.0324836,0.623068,0.0336586,0.626643,0.00663925,0.00727301,0.00835655,0.993437,-0.114173,0.00684487,0.613003,0.0320454,-0.615027,0.0173266,-0.00494472,0.00503778,-0.0248425,-0.999679,0.00496785,0.173086,0.000528097,0.00976948,0.172899,-0.000129398,0.231984,-0.00209841,0.999969,-0.00759847,0.137159,4.69654e-05,0.0528531,-0.137158,-0.0139742,0.395161,0.00705041,-0.17937,-0.983756,0.273166,0.0042831,0.00224763,0.0127559,0.275367,0.0813215,0.000173366,-0.169945,0.985454,0.272122,0.0045208,-0.009951,0.0113139,-0.274186,0.0970626,-0.326348,-0.293877,0.900502,1.27643,1.20491,0.943966,0.598298,0.606981,0.482763,0.502442,1.01451,1.04076,0.598298,0.606981,0.482763,0.502442,1.28481,1.26806,1.21178,1.19811,0.334372,0.332865,0.301161,0.299622,0.114251,0.11626,0.999637,0.174661,0.999973,0.985695,0.960833,0.974777,
11104,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.964859,-0.262765,0.00152458,0.625153,0.0140431,0.644831,0.0113681,0.00302925,0.0340557,0.975154,-0.219809,0.0275286,0.623702,0.0142697,-0.636137,0.0141547,-0.00937687,0.0389222,-0.0173379,-0.999818,0.00793231,0.174107,0.000623424,0.0116248,0.17394,0.000442113,0.145436,0.0043319,0.999951,-0.00892514,0.137808,0.000148141,-0.0352278,-0.137685,-0.00258038,0.242812,0.0117724,-0.151327,-0.988414,0.2612,0.00552485,-0.00100213,0.0179539,0.261501,0.0312907,0.000746724,-0.151038,0.988528,0.26119,0.00510604,-0.00479705,0.0143982,-0.262018,0.0155239,-0.319719,-0.304086,0.951104,1.35619,1.20145,0.885902,0.561411,0.580251,0.464589,0.486064,1.03356,1.04622,0.561411,0.580251,0.464589,0.486064,1.34907,1.36338,1.19546,1.20753,0.331363,0.330633,0.319637,0.318443,0.266942,0.215664,0.999915,0.151182,0.99992,0.96753,0.955818,0.987895,
11075,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.970443,-0.241186,0.00832198,0.629688,0.0142226,0.646678,0.00879377,-0.000363687,0.028481,0.97554,-0.219634,0.00905924,0.623899,0.0144218,-0.634929,0.0202851,-0.00493955,0.0498442,-0.0178991,-0.999823,0.00572144,0.174834,0.000645782,0.0124108,0.174647,0.000745259,0.161389,0.00679154,0.999948,-0.00759933,0.136806,0.000150284,0.0205652,-0.137052,-0.0130594,0.180556,0.00577691,-0.156108,-0.987723,0.263065,0.00394074,0.000282782,0.0165249,0.263725,0.00127389,-0.00391642,-0.236132,0.971713,0.262194,0.00475666,0.00449495,-0.00471939,-0.270955,0.0345224,-0.318297,-0.30489,0.957878,1.35327,1.20616,0.891291,0.588228,0.594393,0.460765,0.471634,1.01048,1.02359,0.588228,0.594393,0.460765,0.471634,1.34905,1.35751,1.20262,1.20972,0.335786,0.328849,0.32421,0.317696,0.24778,0.213012,0.999938,0.196056,0.999998,0.989628,0.976955,0.987194,
9916,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.963406,-0.267948,0.00724361,0.626109,0.0143444,0.64616,0.0134815,0.00251461,0.0318471,0.975403,-0.220264,0.00854326,0.624595,0.0139313,-0.635644,0.0207169,-0.00260981,0.047619,-0.0172511,-0.999849,0.00218686,0.174537,0.000643289,0.00579464,0.174464,0.000249508,0.173957,0.00354058,0.999984,-0.00442692,0.135242,2.00951e-05,-0.0525214,-0.135032,0.00576761,0.259649,0.0112517,-0.198529,-0.98003,0.258246,0.00573029,-0.00495123,0.021166,0.259164,0.0116129,3.13308e-06,-0.198802,0.98004,0.257608,0.00587828,-0.00420636,0.0191169,-0.258976,0.00508906,-0.318017,-0.301508,0.948085,1.35856,1.20303,0.88552,0.572539,0.590118,0.444528,0.466785,1.0307,1.05007,0.572539,0.590118,0.444528,0.466785,1.35446,1.36271,1.19957,1.2066,0.332758,0.331241,0.319934,0.31862,0.271365,0.216817,0.999906,0.19867,0.999934,0.970211,0.952319,0.981558,
10212,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.898885,-0.42994,0.0846056,0.574461,0.0647023,0.631195,0.0163233,-0.000846655,0.00990099,0.982054,-0.188582,0.00267053,0.620783,0.0143884,-0.627966,0.0216241,-0.00311916,0.0379747,-0.0206413,-0.999713,0.0121696,0.174664,0.00104675,0.00749354,0.17453,-0.00241514,0.132292,-0.00204641,0.999953,-0.00949578,0.130559,9.91232e-06,-0.0227984,-0.13069,-0.00827202,0.380952,0.0100091,-0.189001,-0.981926,0.259607,0.00458877,-0.00796908,0.0207103,0.260318,0.0161074,-0.00606113,-0.140831,0.990015,0.259553,0.00416551,-0.00533066,0.017643,-0.259693,0.00137931,-0.318771,-0.292534,0.917694,1.35921,1.15766,0.851715,0.567924,0.5752,0.461453,0.476361,1.01281,1.03231,0.567924,0.5752,0.461453,0.476361,1.33331,1.38513,1.13638,1.17898,0.327729,0.330448,0.325168,0.330964,0.42964,0.190592,0.999743,0.164953,0.999992,0.98735,0.968704,0.981115,
10347,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.957262,-0.279194,-0.0755011,0.608427,0.0526654,0.632378,0.00857594,0.00902181,0.0185759,0.974116,-0.224722,-0.0244499,0.613814,0.0398728,-0.626218,0.0172657,-0.0030677,0.0582822,-0.0184948,-0.999779,0.00996918,0.176297,0.000634116,0.0080664,0.176157,-0.00293206,0.178054,0.00292922,0.999937,-0.0108498,0.137622,0.00018597,-0.0312993,-0.137311,0.0210417,0.32,0.00821537,-0.132632,-0.991131,0.261573,0.00431283,0.000656988,0.0207754,0.261139,0.0145503,-0.0037271,-0.134828,0.990862,0.260998,0.00433114,-0.00263918,0.0139205,-0.261521,0.0224274,-0.323089,-0.304805,0.943407,1.33758,1.17429,0.877919,0.561305,0.56972,0.474429,0.486742,1.01499,1.02595,0.561305,0.56972,0.474429,0.486742,1.36861,1.30656,1.20069,1.14792,0.335373,0.33307,0.321747,0.319225,0.282804,0.221934,0.999879,0.133723,0.99999,0.985229,0.974704,0.989317,
10572,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.963809,-0.266061,0.0168329,0.628049,0.0167402,0.650988,0.00258265,0.00392394,0.04,0.983429,-0.181267,0.00311957,0.631812,0.0134516,-0.638296,0.0225098,-0.00429057,0.0557276,-0.0220448,-0.999686,0.0118787,0.174929,0.00060229,0.00508047,0.174819,-0.00441172,0.184839,0.00380419,0.999886,-0.0146067,0.135734,2.89505e-05,-0.00353605,-0.136118,-0.026136,0.324627,0.00575727,-0.154321,-0.988004,0.262641,0.00337291,-0.00159783,0.0171276,0.263145,0.00900901,-0.00414695,-0.1342,0.990946,0.262888,0.00320227,0.00478242,0.0133681,-0.263459,0.00509554,-0.3218,-0.299619,0.931073,1.35693,1.21508,0.895463,0.568854,0.57265,0.475175,0.485045,1.00667,1.02077,0.568854,0.57265,0.475175,0.485045,1.35294,1.36093,1.21137,1.21881,0.331243,0.329432,0.314973,0.313506,0.269765,0.177525,0.999834,0.144269,0.999999,0.993371,0.979651,0.986188,
8880,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.967346,-0.252966,0.0158308,0.617769,0.0142167,0.639042,-0.000991629,0.00979378,0.0295858,0.984195,-0.177017,-0.00499434,0.620495,0.0129416,-0.62873,0.00972072,-0.00375094,0.0677966,-0.0192318,-0.999797,-0.00608903,0.177485,0.000647362,0.00792382,0.177351,0.00297506,0.155063,0.0024384,0.999983,0.00536051,0.136157,5.27192e-05,0.0383943,-0.136494,0.0448919,0.170732,0.0106599,-0.169247,-0.985516,0.260111,0.00502097,-0.0138615,0.0173615,0.260802,0.00771208,-0.00191624,-0.132923,0.991125,0.25926,0.00376842,0.00548352,0.0167277,-0.259327,0.00387097,-0.323699,-0.303676,0.938142,1.3295,1.19197,0.896555,0.560939,0.573892,0.462479,0.480215,1.02309,1.03835,0.560939,0.573892,0.462479,0.480215,1.32553,1.33351,1.18853,1.19548,0.331609,0.333379,0.31657,0.318801,0.255356,0.174619,0.999859,0.151073,0.999961,0.977429,0.963066,0.985306,
9771,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.960279,-0.279032,0.00218187,0.619697,0.0143099,0.641327,0.0137529,-0.00318731,0.0188679,0.979304,-0.202397,-0.000295002,0.623702,0.0130129,-0.633069,0.0184596,-0.00181532,0.0303951,-0.0191258,-0.999817,-0.000284078,0.175877,0.000658109,0.00660665,0.175782,0.000189159,0.160955,0.000280001,0.999991,-0.00427715,0.133453,1.77392e-05,-0.00815627,-0.133409,0.0100021,0.289809,0.00466373,-0.15597,-0.987751,0.261368,0.00339613,-0.0026274,0.0184258,0.261687,0.00132802,-0.00661142,-0.126078,0.991998,0.260931,0.00313673,-0.00017173,0.0179198,-0.26076,0.0203804,-0.32066,-0.298089,0.929612,1.34862,1.19595,0.886792,0.566891,0.564368,0.475414,0.479618,0.99555,1.00884,0.566891,0.564368,0.475414,0.479618,1.34867,1.34857,1.19542,1.19647,0.331303,0.329919,0.313984,0.31271,0.279302,0.202122,0.999822,0.141034,0.999998,1.00447,0.991236,0.986825,
9847,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.965584,-0.260092,0.000480777,0.61879,0.0135309,0.63619,0.0172923,0.00557315,0.020202,0.946233,-0.323329,0.0100349,0.605442,0.0153076,-0.64533,-0.0162615,-0.00665918,0.00746269,-0.0134047,-0.999905,0.00336845,0.175933,0.000626021,0.00761717,0.175845,-0.000640333,0.166494,-0.00211952,0.999998,-0.000240513,0.131151,2.15036e-05,-0.0697187,-0.131287,0.0504066,0.28479,0.00650486,-0.137268,-0.990513,0.261769,0.00384392,-0.00489353,0.0231884,0.261031,0,0.00773749,-0.213081,0.977004,0.260269,0.00554983,0.0375907,-0.00541999,-0.267874,0.0218894,-0.31608,-0.297869,0.942383,1.36088,1.17285,0.861829,0.568084,0.586735,0.456874,0.479451,1.03283,1.04941,0.568084,0.586735,0.456874,0.479451,1.3578,1.36402,1.17086,1.17494,0.340121,0.337971,0.314417,0.311908,0.258045,0.32535,0.99988,0.175178,0.999895,0.968212,0.952912,0.984198,
10434,592,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.974349,-0.224467,0.0160621,0.614125,0.0327801,0.629775,0.0027681,0.00734127,0.0216216,0.998289,-0.0257174,0.0525083,0.62229,0.0605247,-0.623519,-0.00925463,-0.00142697,0.0305164,-0.014289,-0.999884,-0.00520098,0.165225,0.000319196,-0.0126132,0.165377,0.0091266,0.252505,-0.0188773,0.999817,0.00311655,0.160407,0.000513025,-0.0270601,-0.161011,0.0205292,0.11215,0.0284335,-0.236164,-0.971297,0.277348,0.00671774,-0.0410008,-0.0210241,0.289455,0.0703625,0.0045613,-0.203547,0.979055,0.266568,0.00504388,0.000302068,-0.0155462,-0.275504,0.0674157,-0.346147,-0.305883,0.883681,1.29289,1.21327,0.938417,0.614725,0.647362,0.458671,0.507556,1.05309,1.10658,0.614725,0.647362,0.458671,0.507556,1.27107,1.31492,1.19663,1.23041,0.353594,0.356904,0.319299,0.321523,0.20606,0.0446195,0.99945,0.219892,0.999425,0.949585,0.903685,0.951663,
9895,8,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.95401,-0.299767,-0.00205621,0.600665,0.00795808,0.628593,0.00325157,0.0027016,0.0726744,0.984551,-0.175087,-0.00161233,0.614075,0.00998774,-0.620705,0.0168965,0.000457395,0.0245232,-0.0215395,-0.999764,0.00282231,0.181943,0.000593577,-0.00219347,0.182028,-0.00183219,0.192067,-6.89742e-05,0.999994,-0.0034342,0.15988,5.19894e-05,-0.026318,-0.159961,-0.0228072,0.165165,0.00808595,-0.189342,-0.981878,0.263277,0.00511453,-0.0216371,0.00259484,0.267458,0.0228916,0.0027202,-0.13076,0.99141,0.262548,0.00537439,-0.000440023,0.00571658,-0.264067,0.0134804,-0.354602,-0.32941,0.928957,1.33196,1.16573,0.875194,0.577674,0.592255,0.463245,0.484182,1.02524,1.0452,0.577674,0.592255,0.463245,0.484182,1.33357,1.3304,1.16697,1.16457,0.363507,0.366092,0.348368,0.350816,0.299702,0.175156,0.999767,0.16007,0.99994,0.975381,0.956759,0.980908,
10988,393,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.958023,-0.286584,0.00791619,0.622802,0.0305743,0.64872,0.00469504,0.00409429,0.0392749,0.959205,-0.268939,0.0871656,0.613672,0.0719963,-0.631488,0.0263044,-0.00999227,0.0030303,-0.0199984,-0.999585,0.0207134,0.175172,0.000884449,0.0040666,0.175083,-0.0038727,0.203835,-0.000618427,0.999453,-0.0330762,0.133403,2.06952e-05,-0.00885533,-0.137695,-0.127296,0.417778,0.00299217,-0.22256,-0.974914,0.261146,0.00369324,-0.00715099,0.00146508,0.267509,0.0282805,-0.00534615,-0.128532,0.991691,0.261828,0.0040287,0.00386698,0.0123465,-0.2624,0.0287582,-0.320773,-0.296213,0.923434,1.36752,1.18795,0.868684,0.582432,0.577159,0.467507,0.471734,0.990947,1.00904,0.582432,0.577159,0.467507,0.471734,1.34433,1.39072,1.16775,1.20816,0.339075,0.337903,0.315938,0.31133,0.286,0.270563,0.999787,0.175729,0.999997,1.00914,0.991039,0.982067,
9911,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.984006,-0.177905,0.00909379,0.649868,0.0177026,0.663434,-0.0161438,0.00909408,0.103064,0.994113,-0.108061,0.00790609,0.650425,0.0231339,-0.654751,-0.00446324,-0.00133957,0.0465116,-0.00987067,-0.999922,0.00761996,0.160436,0.000559278,0.00473689,0.16047,0.00893205,0.191606,-0.000143866,0.999996,-0.00274384,0.167174,4.24489e-05,-0.0763488,-0.167157,0.0104276,0.162304,0.0206681,-0.175754,-0.984217,0.280649,0.00506066,0.0122183,-0.0317881,0.291082,0.0424628,-0.00470914,-0.178554,0.983919,0.269825,0.00364468,0.00895084,-0.0339463,-0.280353,0.0514166,-0.333979,-0.321351,0.962191,1.36331,1.26896,0.930794,0.608673,0.630825,0.489036,0.514174,1.03639,1.0514,0.608673,0.630825,0.489036,0.514174,1.35812,1.36858,1.26509,1.27294,0.340289,0.342192,0.330469,0.332975,0.177771,0.108207,0.99995,0.177172,0.999869,0.964885,0.951112,0.985726,
9132,5,0,4,1,0,0,2,0,0,0,0,0,0,0,0,-0.818948,-0.573703,0.0137708,0.504381,0.0212819,0.611872,0.00540674,-0.0136006,0.0402414,0.983939,-0.1785,-0.00160358,0.598012,0.0123622,-0.604487,0.0179607,0.017406,0.0780591,-0.0511836,-0.998646,0.00934569,0.219427,0.000350242,-0.0282939,0.221086,-0.00949039,0.297267,0.0166777,0.999803,-0.0107853,0.153263,4.73161e-05,0.102061,-0.156551,-0.14417,0.37037,-0.0211007,-0.236119,-0.971495,0.264409,0.00363298,0.0145078,-0.0123867,0.274863,0.0808271,-0.00126569,-0.170872,0.985292,0.276747,0.00384426,-0.00775055,0.0205626,-0.277322,0.485939,-0.392405,-0.356411,0.908273,1.36566,1.04311,0.76381,0.626817,0.604947,0.462359,0.460659,0.96511,0.996323,0.626817,0.604947,0.462359,0.460659,1.36389,1.36753,1.04141,1.04481,0.404589,0.40778,0.445511,0.44717,0.587338,0.162065,0.999404,0.203583,0.999735,1.03615,1.00369,0.968671,
7748,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.989941,-0.141482,-0.000619716,0.624862,0.0344061,0.632467,-0.00877622,-0.00198192,0.00609756,0.993103,-0.11698,0.00793308,0.627448,0.0331054,-0.631183,0.00483209,-0.00672245,0.00534759,-0.0272065,-0.999603,-0.00734283,0.152886,0.000517585,0.00401899,0.152855,-0.00232062,0.239173,-0.00129361,0.999988,0.00467648,0.155007,6.78607e-06,-3.48522e-05,-0.155017,0.00164942,0.385294,0.00554872,-0.186997,-0.982345,0.26356,0.00451172,-0.015392,-0.00511014,0.269182,0.0946667,0.00291158,-0.184568,0.982815,0.268674,0.00530692,-0.0163167,0.000461622,-0.273237,0.0620872,-0.325404,-0.290515,0.892785,1.30339,1.22399,0.939082,0.595025,0.605599,0.472286,0.495409,1.01777,1.04896,0.595025,0.605599,0.472286,0.495409,1.30084,1.30596,1.22183,1.22625,0.333573,0.333239,0.298891,0.298203,0.140202,0.118268,0.999594,0.185781,0.999963,0.982539,0.953326,0.970267,
9455,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.995569,-0.0938297,-0.00613396,0.634384,0.0336168,0.638997,-0.0193246,0.0049919,0.00271739,0.988643,-0.150093,0.00759229,0.632921,0.0325052,-0.640845,-0.00460253,-0.00586897,0.0125628,-0.0243271,-0.999701,-0.00230238,0.152816,0.000515197,0.00799584,0.152675,-0.00349833,0.244508,0.00459976,0.999978,0.00474353,0.163278,1.30387e-05,-0.0728549,-0.162938,-0.00164496,0.435252,0.00837761,-0.179017,-0.98381,0.266168,0.00541286,-0.0111419,-0.0074575,0.271811,0.0715166,-0.000529787,-0.199652,0.979867,0.271266,0.00448123,-0.00730313,-0.00740223,-0.278352,0.049505,-0.328256,-0.303821,0.925559,1.31737,1.23928,0.940727,0.603851,0.6167,0.47774,0.49925,1.02128,1.04502,0.603851,0.6167,0.47774,0.49925,1.31658,1.31818,1.23886,1.2398,0.337425,0.338036,0.310603,0.311207,0.09841,0.145548,0.999805,0.189345,0.999968,0.979165,0.956915,0.977277,
9675,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.337139,-0.938747,0.0713492,0.196334,0.125274,0.612293,-0.0122631,-0.0198774,0,0.55468,-0.820406,0.138794,0.344073,0.148561,-0.613705,0.000931752,-0.0208841,0.00471698,-0.029357,-0.999455,0.0150688,0.150159,0.0018706,0.00598559,0.150008,-0.00377637,0.254753,-0.00519303,0.99984,0.0171193,0.153671,0.00130033,-0.0401908,-0.153906,8.54995e-05,0.420712,0.00548808,-0.185543,-0.982621,0.264893,0.00489359,-0.0169717,-0.0103338,0.271434,0.0854592,-0.0049333,-0.163571,0.986519,0.270725,0.00370702,-0.01827,-0.00401283,-0.275181,0.0536913,-0.316786,-0.297622,0.939506,1.85039,0.558157,0.301644,0.62156,0.61751,0.497466,0.501496,0.993485,1.0081,0.62156,0.61751,0.497466,0.501496,1.6908,2.00998,0.45948,0.656851,0.542532,0.604739,0.839989,0.903922,0.939378,0.831322,0.999403,0.1745,1,1.00656,0.991965,0.985502,
9875,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.993919,-0.109865,-0.00734496,0.620683,0.0306531,0.626089,-0.0148037,0.0037751,0.00568182,0.990692,-0.136087,0.0029664,0.620971,0.0296344,-0.626422,0.00278647,-0.000263743,0.00275482,-0.0234092,-0.999726,0.000782681,0.153979,0.000525333,0.0115472,0.153748,-0.00357497,0.242334,0.00393332,0.999988,0.00291499,0.154762,2.92937e-05,-0.036593,-0.154662,0.0144106,0.398176,0.00816099,-0.176985,-0.98418,0.263427,0.00646091,-0.00916806,-0.00399732,0.268305,0.0689655,0.00132433,-0.200548,0.979683,0.267898,0.0059634,-0.00537441,0.00207926,-0.273021,0.0626667,-0.320531,-0.296919,0.926334,1.28959,1.21306,0.940655,0.593372,0.607767,0.470634,0.493253,1.02426,1.04806,0.593372,0.607767,0.470634,0.493253,1.29073,1.2885,1.21425,1.21198,0.328811,0.329497,0.303889,0.304731,0.113776,0.13219,0.99981,0.188775,0.999954,0.976314,0.954144,0.977292,
10864,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,-0.992568,-0.12163,0.0037455,0.625373,0.0337206,0.63203,-0.0160211,0.00308851,0.002849,0.98873,-0.149558,-0.00679488,0.623029,0.0534315,-0.630075,0.00084531,-0.0105903,0.00797872,-0.0238691,-0.99971,0.00318758,0.15349,0.000576569,0.0141498,0.153181,-0.0048807,0.222767,0.00462348,0.999982,0.00380658,0.156568,2.33568e-05,-0.00552417,-0.156584,0.00994173,0.398176,0.00485506,-0.182362,-0.983219,0.265137,0.00495845,-0.00731374,-0.00271449,0.27013,0.0808344,0.00432176,-0.199921,0.979802,0.270033,0.00482908,-0.0119559,-0.0009238,-0.275736,0.0533854,-0.32173,-0.298286,0.927131,1.30299,1.21811,0.934858,0.598954,0.613475,0.474212,0.496913,1.02424,1.04787,0.598954,0.613475,0.474212,0.496913,1.30359,1.30243,1.21906,1.21727,0.329811,0.332393,0.304793,0.307788,0.126219,0.144988,0.999815,0.191149,0.999956,0.97633,0.954316,0.977453,
9968,580,1,2,2,1,0,2,0,0,0,0,0,0,0,0,-0.993109,-0.115498,-0.0198405,0.649829,0.0265244,0.654587,-0.0053529,0.0186817,0.0439883,0.994449,-0.105193,0.00224384,0.641448,0.0256968,-0.643704,0.0125703,0.00258467,0.034188,-0.0243302,-0.999697,0.00376592,0.169813,0.00048322,0.00567476,0.169728,0.000526078,0.305476,-0.00273225,0.999961,-0.00840916,0.140846,1.88158e-05,-0.0574639,-0.141158,-0.0177532,0.355805,0.000245077,-0.158815,-0.987308,0.267535,0.00600006,0.0109959,0.00880447,0.269561,0.0206561,-0.00609874,-0.158584,0.987327,0.267795,0.0055679,0.00540123,0.0098425,-0.269618,0.0351317,-0.327645,-0.293471,0.895698,1.3306,1.26217,0.948576,0.592006,0.583027,0.486418,0.488878,0.984833,1.00506,0.592006,0.583027,0.486418,0.488878,1.33632,1.32489,1.26672,1.25762,0.335372,0.332195,0.300596,0.29759,0.112806,0.10791,0.999634,0.158696,0.999982,1.0154,0.994969,0.979878,
10640,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,-0.985914,-0.167125,-0.00660083,0.638539,0.0176553,0.648696,-0.00700342,0.0228327,0.0994318,0.993985,-0.109301,0.00687173,0.640774,0.0208707,-0.645471,-0.00718071,0.00423095,0.0319149,-0.0127822,-0.999868,0.010051,0.160264,0.000754475,-0.00996239,0.160459,0.00464721,0.147511,-0.0113818,0.999908,-0.00742474,0.152042,3.2298e-05,-0.00323286,-0.152481,-0.0522417,0.103261,0.00944454,-0.157056,-0.987545,0.279418,0.00430832,-0.0257406,-0.0148224,0.285054,0.0767414,-0.00393262,-0.12617,0.992001,0.266397,0.00391017,-0.00329473,0.0048408,-0.267943,0.0824324,-0.327443,-0.29731,0.907977,1.33438,1.24804,0.935299,0.593382,0.596487,0.499747,0.511275,1.00523,1.02307,0.593382,0.596487,0.499747,0.511275,1.33493,1.33383,1.24872,1.24739,0.332082,0.334257,0.302916,0.30508,0.155895,0.120611,0.999708,0.141629,0.999984,0.994794,0.977453,0.982569,
11094,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,-0.825918,-0.563748,-0.00690233,0.505895,0.00696119,0.612095,0.000628311,-7.65803e-06,0.365854,0.9945,-0.104414,0.00821193,0.60592,0.0125336,-0.608825,0.00429234,0.000485361,0.260623,-0.0155852,-0.999875,-0.00266569,0.164105,0.000125086,-0.0291193,0.164572,0.00277189,0.577703,-0.00450592,0.99999,-0.000232698,0.145327,4.12774e-05,-0.0182204,-0.145388,0.0959337,0.2,0.0039872,-0.201786,-0.979421,0.268952,0.00263549,-0.00457818,0.00193656,0.274186,0.382313,0.00911569,-0.224161,0.974509,0.267074,0.00218633,0.0241718,-0.0130683,-0.277292,0.079906,-0.321316,-0.299283,0.93143,1.33441,1.09712,0.822173,0.604908,0.620203,0.465162,0.487332,1.02529,1.04766,0.604908,0.620203,0.465162,0.487332,1.33459,1.33427,1.09683,1.09751,0.332127,0.329317,0.369245,0.365452,0.560034,0.108898,0.999798,0.212979,0.99991,0.975338,0.954507,0.978642,
