id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz
2323,145,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.810004,0.586389,-0.0064211,-0.440514,0.0163087,0.536372,0.0103399,0.00198407,0.988977,-0.148027,0.0035046,0.502909,0.0179748,-0.504076,0.0297686,0.00471489,-0.0392521,-0.999228,0.00160013,0.207089,0.000260367,-0.0268393,0.208311,0.00487059,-0.00251858,-0.999994,-0.00229579,-0.155521,1.59493e-05,0.17979,-0.156081,0.0465857,0.00184749,0.15246,0.988308,-0.265231,0.00413326,0.00399514,0.0165141,0.265814,0.000822686,-0.177317,0.984153,0.258378,0.00455164,0.0222863,0.0216462,-0.258657,
2324,129,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0.890655,0.454606,0.00821726,-0.512382,0.0128135,0.573624,0.00316059,0.00536683,0.998505,-0.0543924,0.00547401,0.549662,0.0150792,-0.548773,0.0311956,-0.00231044,-0.057064,-0.998363,0.00384285,0.203704,0.000421523,-0.0151374,0.204904,0.000119155,0.000645747,-0.999996,0.00257111,-0.161098,1.6687e-05,0.00378982,-0.161094,0.000877986,-0.000221247,0.120598,0.992701,-0.275871,0.00282042,-0.00681802,0.016447,0.275899,-0.0045273,-0.126337,0.991977,0.275441,0.00305647,-0.00290031,0.0142348,-0.27587,
2325,129,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0.890405,0.455049,0.0104523,-0.511845,0.0130148,0.573626,0.00228094,0.00458661,0.997707,-0.0670915,0.00893064,0.549741,0.0149468,-0.548825,0.0321858,-0.00165695,-0.0576284,-0.998333,0.00312873,0.203604,0.000410423,-0.0153227,0.204834,0.00179923,0.000704248,-0.999994,0.0032598,-0.160576,2.21232e-05,0.0474958,-0.160569,-0.00801707,-0.00288992,0.118407,0.992961,-0.275914,0.00291304,-0.016652,0.0201765,0.275416,-0.004239,-0.128374,0.991717,0.275567,0.00301902,-0.00331393,0.0142328,-0.27604,
2326,128,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0.937906,0.346888,-0.00121995,-0.58569,0.0123639,0.619931,0.0122687,0.00163111,0.9952,-0.0974219,0.00929863,0.609846,0.0141642,-0.60996,0.0280223,-0.00905586,-0.0245804,-0.999685,0.00512115,0.199495,0.000518327,-0.00740445,0.199727,-0.0025475,0.00237407,-0.999997,0.00108113,-0.155516,1.68998e-05,-0.0178076,-0.155566,-0.00656387,-0.0154701,0.128226,0.991624,-0.254505,0.00265567,-0.0117694,0.0230102,0.253496,0.00217239,-0.113855,0.993495,0.258383,0.00239718,4.73637e-05,0.0181635,-0.257993,
2327,128,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0.937294,0.348539,0.000473407,-0.585576,0.0121819,0.620449,0.0115678,0.00142342,0.994647,-0.102799,0.0104702,0.610257,0.0143185,-0.61053,0.0283172,-0.00801745,-0.0247084,-0.999683,0.00474111,0.19938,0.000520607,-0.00592125,0.199575,-0.00312505,0.00113475,-0.999999,0.00114283,-0.15598,2.19969e-05,-0.0280528,-0.15602,-0.00630207,-0.0166204,0.126465,0.991832,-0.254541,0.00267447,-0.0124799,0.0226054,0.253545,0.00325637,-0.115068,0.993352,0.258408,0.00240079,-0.00509666,0.0188475,-0.257937,
2328,123,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.993324,0.114413,-0.0147691,-0.671262,0.0109281,0.675102,0.00423178,-0.0124154,0.996891,-0.0779795,-0.0112636,0.675233,0.010173,-0.676232,0.013146,0.00695787,-0.0131675,-0.999875,-0.00872565,0.173065,0.000209416,-0.00575369,0.173151,0.00125852,0.00132945,-0.999997,-0.00203009,-0.157955,2.57946e-05,-0.123578,-0.15809,-0.0145204,0.0193837,0.108124,0.993948,-0.268171,0.00136278,-0.00711909,0.00772683,0.269102,0.0150625,-0.112854,0.993497,0.270066,0.00120472,-0.00476641,0.00662624,-0.271009,
2329,123,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.992774,0.119336,-0.0126196,-0.67001,0.0106505,0.674102,0.00515452,-0.0129845,0.996222,-0.0868354,-0.00141943,0.673395,0.0135797,-0.674827,0.0127555,0.00699908,-0.0129803,-0.999871,-0.00950903,0.173219,0.000211049,-0.00288296,0.173265,0.00147686,0.000279342,-0.999995,-0.00322862,-0.157582,2.31497e-05,0.0141813,-0.157659,0.0249199,0.0181671,0.109252,0.993848,-0.26792,0.00134032,-0.00699562,0.00705055,0.268931,0.0163094,-0.111398,0.993642,0.270002,0.0012626,-0.0027765,0.00697446,-0.270902,
2330,127,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.809898,0.586565,0.00268885,-0.428508,0.0204113,0.52861,0.000619524,0.00911888,0.993985,-0.10745,0.0211647,0.535523,0.0110005,-0.536596,0.0181846,-0.00946824,-0.0367653,-0.999312,-0.00487695,0.200426,0.000236649,-0.0486595,0.202334,0.00403231,-0.00252534,-0.999997,-0.000621432,-0.173224,1.57684e-05,0.104427,-0.173477,-0.0179907,-0.00561632,0.137028,0.990551,-0.263808,0.00442743,-0.0135037,0.00762954,0.265193,-0.046061,-0.156696,0.986572,0.267417,0.00386014,0.0100697,0.00458448,-0.269859,
2331,127,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.808995,0.587807,-0.00318298,-0.42773,0.0202537,0.528678,9.26991e-05,0.00708307,0.994862,-0.0976577,0.0266886,0.535178,0.0108928,-0.536057,0.0153808,-0.0139491,-0.036311,-0.999328,-0.00506444,0.200489,0.000243922,-0.0516206,0.202481,0.00349731,-0.0025171,-0.999997,-0.000159356,-0.173518,1.12289e-05,0.132923,-0.173852,-0.00235304,-0.00597864,0.139879,0.990151,-0.264139,0.00415594,-0.00123639,0.00252131,0.266402,-0.0448914,-0.149193,0.987788,0.267103,0.00394784,0.00626923,0.00299911,-0.269668,
2332,126,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0.826338,0.563119,0.00793437,-0.498054,0.015884,0.596241,0.00931337,0.0142921,0.995727,-0.0917981,0.0100837,0.577883,0.010629,-0.578132,0.0239443,-0.0023481,-0.0209885,-0.999753,-0.00731956,0.230361,0.000626179,-0.0496441,0.231447,0.00186687,-0.00224375,-0.999995,0.00232576,-0.186958,3.55031e-05,0.128865,-0.187321,-0.0310055,0.000532869,0.135643,0.990758,-0.262058,0.00314476,0.0225788,0.00928528,0.263219,-0.0392725,-0.148473,0.988136,0.253046,0.00296333,0.0251584,0.00753711,-0.253952,
2333,126,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0.826406,0.562974,0.0106343,-0.497246,0.0160563,0.594415,0.0104062,0.0149758,0.995241,-0.0971304,0.00785156,0.577618,0.0101414,-0.578179,0.0221202,-0.00534079,-0.0202684,-0.999752,-0.00925053,0.230608,0.000638109,-0.0491724,0.231635,0.00296315,-0.00166015,-0.999998,0.0012616,-0.186692,3.64167e-05,0.0599424,-0.186844,-0.0412595,-3.84693e-05,0.138587,0.99035,-0.262036,0.00308603,0.0194757,0.00930941,0.263287,-0.0384979,-0.146642,0.98844,0.252631,0.00308447,0.0235361,0.00833682,-0.253432,
2334,111,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.872768,0.488073,0.00780531,-0.492726,0.0224561,0.566148,-0.00305698,0.0131016,0.989272,-0.145637,0.0114233,0.540424,0.019714,-0.543717,0.0168961,-0.0069323,-0.0404202,-0.99918,-0.00246032,0.168414,0.000273963,-0.0116325,0.169011,0.00466363,-0.00123612,-0.999998,-0.00184917,-0.143791,1.2532e-05,0.04544,-0.143775,-0.0389318,-0.0178537,0.150144,0.988503,-0.261232,0.0039811,-0.00498106,0.00870186,0.262858,-0.0196,-0.144681,0.989284,0.25541,0.00371981,-0.00161105,0.00901642,-0.25689,
2335,111,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.874584,0.484848,0.00504733,-0.493935,0.0222068,0.565883,-0.00213457,0.0115043,0.989345,-0.145043,0.0125825,0.540345,0.0201265,-0.543536,0.017318,-0.00700229,-0.0399066,-0.999197,-0.00347257,0.168459,0.000292089,-0.0146261,0.169151,0.00775338,-0.00141195,-0.999996,-0.00244683,-0.143232,1.50848e-05,0.0668214,-0.143306,-0.00834153,-0.0198278,0.151741,0.988221,-0.260961,0.00390189,0.000801061,0.0082323,0.262823,-0.0197004,-0.146179,0.989062,0.255377,0.00364102,-0.00396656,0.00794208,-0.257107,
2336,609,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.805005,0.593264,0.00198687,-0.48122,0.0203471,0.596555,0.00165571,0.00428037,0.996347,-0.0852008,0.00582187,0.603946,0.0112468,-0.605096,0.0123004,-0.00213488,-0.0293959,-0.999567,-0.00155645,0.197336,9.17183e-05,-0.0471631,0.198801,0.00468651,0.00167206,-0.999999,0.000464307,-0.168428,6.49497e-06,0.164431,-0.168152,0.00194139,0.00505862,0.161513,0.986858,-0.266733,0.00313163,-0.0076968,0.00572511,0.269388,-0.0179493,-0.150596,0.988432,0.262425,0.00294473,-0.00725864,0.0052661,-0.264825,
2337,609,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.80566,0.592378,-0.00107587,-0.481476,0.0207766,0.596808,0.00110592,0.00325381,0.996894,-0.0787492,0.000448716,0.604365,0.0110376,-0.605206,0.0131836,-0.00182084,-0.0294486,-0.999565,-0.0018794,0.197642,9.3706e-05,-0.0490326,0.199162,0.0053893,0.00177652,-0.999998,8.34207e-05,-0.168775,1.00411e-05,0.233866,-0.168356,0.0402215,0.00474651,0.159032,0.987262,-0.267074,0.00299733,-0.00971388,0.00617524,0.269572,-0.0177829,-0.152163,0.988195,0.263145,0.00283931,-0.00877899,0.00605499,-0.265514,
2338,537,
2339,537,
2340,504,0,1,1,0,2,0,0,0,0,0,0,0,0,0,-0.00431952,-0.999263,-0.0381306,-0.00236028,0.0786553,0.459389,0.000445933,-0.125627,-0.199976,-0.972702,-0.117728,-0.0903823,0.090299,-0.442915,0.0159305,-0.146996,-0.0427436,-0.999079,-0.00389089,0.198537,0.000101602,0.0120828,0.198527,-0.0832528,-0.00696251,-0.999905,0.0118805,-0.149397,0.00129299,0.0483756,-0.145916,0.3225,-0.0268348,0.6602,0.750611,-0.222335,0.0405982,-0.030032,0.0137993,0.282995,-0.0236842,-0.997214,0.0707287,0.0430938,0.0572676,-0.0261495,0.0152886,-0.402483,
2341,504,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.0501061,-0.996711,-0.0636872,-0.0286092,0.078954,0.46043,0.00233141,-0.123457,-0.186425,-0.976482,-0.108295,-0.086482,0.092518,-0.449438,0.013108,-0.143083,-0.0354571,-0.999354,-0.00593578,0.197298,0.000114818,0.00666813,0.197704,-0.0867232,-0.000862197,-0.999793,0.0203499,-0.15153,0.000882848,-0.0152841,-0.147259,0.210732,-0.016754,0.668564,0.743466,-0.221369,0.0385601,-0.0134909,0.0133986,0.2854,-0.0135677,-0.998057,0.0608147,0.0382532,0.0573696,0.00152085,0.0139156,-0.400298,
2342,571,1,4,4,0,2,1,0,0,0,0,0,0,0,0,0.98066,0.193629,-0.0285285,-0.533202,0.0872249,0.540531,0.0157355,-0.00273746,0.986619,-0.162828,-0.0083708,0.532567,0.0872844,-0.535487,0.0264542,-0.00739028,-0.0350893,-0.99935,-0.00820931,0.185469,0.000793416,0.00943336,0.185217,0.00509278,0.0064544,-0.999979,-0.000445458,-0.11635,0.000173136,-0.00512419,-0.116381,-0.00969621,-0.0391993,0.344314,0.938036,-0.277205,0.0368932,-0.0147071,0.0316836,0.283272,-0.0144456,-0.357541,0.933786,0.275246,0.0388622,-0.0219006,0.0310429,-0.283216,
2343,571,1,4,4,0,2,1,0,0,0,0,0,0,0,0,0.978415,0.205901,-0.0175854,-0.529719,0.0857726,0.53785,0.0168035,-0.00104415,0.98579,-0.167983,0.000268969,0.529498,0.0889547,-0.532438,0.0275205,-0.00930349,-0.0354938,-0.999352,-0.00603859,0.185827,0.000780112,0.00991875,0.185546,0.00807734,0.00514981,-0.999986,0.000981048,-0.115782,0.000171739,-0.0187195,-0.115968,-0.0898725,-0.0359329,0.338664,0.940221,-0.277364,0.0374237,-0.00910684,0.0327184,0.282865,-0.012794,-0.35961,0.933015,0.275916,0.0386388,-0.0230216,0.0302116,-0.284397,
2344,531,
2345,531,
2346,485,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0.912478,0.409125,0.000753068,-0.526356,0.0323484,0.574908,0.0043255,-0.00675006,0.990507,-0.136779,0.0136973,0.549008,0.043408,-0.551861,0.016072,-0.0136955,-0.0283241,-0.999591,0.00400335,0.219128,8.22498e-05,-0.0149208,0.219598,-0.0107336,0.00636801,-0.999961,0.00606753,-0.173372,8.67844e-06,0.00598256,-0.173525,-0.0303544,-0.00368218,0.315045,0.949069,-0.304225,0.0184259,0.00158168,0.0156538,0.315361,-0.0116307,-0.300811,0.953613,0.324042,0.0195448,0.00469529,0.0123132,-0.335863,
2347,485,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0.912008,0.410171,-0.00142256,-0.526738,0.0327757,0.575273,0.00505709,-0.00719795,0.990891,-0.134433,0.0079024,0.548395,0.0436459,-0.551162,0.0160954,-0.0113501,-0.0274884,-0.99962,0.00194865,0.219135,7.71867e-05,-0.0166147,0.219653,-0.0110918,0.00564519,-0.999973,0.00471193,-0.173002,1.40235e-05,-0.00502414,-0.172647,0.0823824,0.00047641,0.308258,0.951303,-0.304675,0.018502,0.00615344,0.0154789,0.315252,-0.0135758,-0.30983,0.950695,0.323052,0.0195488,0.00425337,0.0140352,-0.335171,
2348,527,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0.841434,0.54036,0.000174638,-0.457629,0.0231664,0.511725,0.0500512,0.00166068,0.997955,-0.059624,0.0230192,0.506671,0.0141459,-0.50368,0.0644465,-0.00772458,-0.0350146,-0.999385,0.00181079,0.270753,0.000546527,-0.0430458,0.272425,-0.00160591,0.000416396,-0.999993,0.00365629,-0.140533,4.01386e-05,0.0315168,-0.140531,-0.00285441,0.0100697,0.120893,0.992614,-0.269874,0.00582581,0.00772497,0.0565079,0.264921,-0.0300953,-0.120775,0.992224,0.272305,0.00589324,0.0101058,0.0542518,-0.267529,
2349,527,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0.840963,0.541092,0.000868451,-0.458151,0.0241975,0.512711,0.0498598,0.00220701,0.997321,-0.0709544,0.0178085,0.506958,0.0140392,-0.503704,0.0633732,-0.00601124,-0.0361955,-0.999342,0.00233102,0.270792,0.000545135,-0.0418565,0.27248,-0.00302257,0.000830246,-0.999996,0.00265725,-0.141228,3.20255e-05,0.0319673,-0.141217,-0.00547789,0.0113593,0.124795,0.992118,-0.270273,0.00568758,0.0135844,0.0558505,0.265239,-0.0327858,-0.115272,0.992793,0.271742,0.00594328,0.0161438,0.0549065,-0.266806,
2350,498,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0.786152,0.579816,0.213958,-0.366434,0.0373921,0.469761,0.00932429,-0.0386816,0.989399,-0.139642,0.0398834,0.49514,0.00263289,-0.496237,0.0246639,-0.0180313,-0.0321719,-0.999329,-0.0174969,0.183126,0.000456063,-0.040758,0.185203,-0.0366932,0.0328176,-0.999461,-0.00020167,-0.119852,0.00178622,0.127879,-0.115763,0.223779,0.212619,0.585885,0.782005,-0.267261,0.0281751,0.00746955,0.0137513,0.32943,-0.0547153,-0.174038,0.983218,0.413493,0.00242084,-0.00830668,0.0287787,-0.415919,
2351,498,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0.775475,0.594939,0.211391,-0.359836,0.0374483,0.466008,0.00867905,-0.0317153,0.988323,-0.146188,0.0429749,0.494111,0.00257163,-0.495666,0.0239925,-0.0168955,-0.0319598,-0.999396,-0.0136256,0.183246,0.000497789,-0.0394477,0.185117,-0.0365809,0.0256301,-0.999545,0.0159222,-0.126462,0.00147679,0.145882,-0.120748,0.127505,0.20816,0.576062,0.790457,-0.270922,0.0287807,0.00354945,0.0131588,0.332217,-0.0526359,-0.17786,0.982647,0.414761,0.00235358,0.0169315,0.0169417,-0.418112,
2352,476,1,2,2,2,0,2,0,0,0,0,0,0,0,0,-0.551251,-0.833537,-0.0365877,0.285149,0.108926,0.498051,0.0118913,0.0187472,0.988286,-0.152573,0.00356343,0.620995,0.00346837,-0.624704,0.0235085,-0.00631465,-0.103367,-0.994446,-0.0197933,0.22473,0.028876,-0.0790114,0.23421,-0.000621119,0.0345069,-0.999376,0.00755126,-0.170457,0.00753834,0.035955,-0.169552,-0.0303761,-0.0126682,0.26928,0.962979,-0.288341,0.00588042,-0.0777551,0.0210347,0.292522,-0.0115362,-0.283473,0.958911,0.294905,0.00573429,-0.0488087,0.0179856,-0.302812,
2353,476,1,2,2,2,0,2,0,0,0,0,0,0,0,0,-0.532854,-0.846051,-0.0162356,0.278122,0.112826,0.491536,0.0189729,0.00939367,0.987814,-0.155619,0.00254114,0.620314,0.00358772,-0.624369,0.0227216,-0.00701629,-0.113046,-0.993556,-0.0081476,0.221362,0.0318948,-0.0730795,0.231125,-0.00149053,0.0329975,-0.999445,-0.00446091,-0.169895,0.00825365,0.0697731,-0.167688,0.000590582,-0.012088,0.270277,0.962707,-0.287583,0.00545171,-0.055196,0.0175323,0.293108,-0.00918843,-0.281733,0.959449,0.29405,0.00569005,-0.0549994,0.0191444,-0.301383,
2354,429,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.869519,0.452871,0.19709,-0.275714,0.0369098,0.32351,0.0076917,-0.0460052,0.941472,-0.0752878,-0.328576,0.502496,0.0119954,-0.482702,0.0136788,0.143089,-0.0306511,-0.999525,0.0030992,0.18996,5.09497e-05,-0.0744299,0.192292,-0.0130323,0.0261985,-0.999625,0.00792589,-0.16207,0.00102565,0.224493,-0.15561,0.0803581,0.275109,0.0864394,0.957519,-0.466532,0.0209133,-0.0611749,-0.00600359,0.505348,0.346266,-0.11795,0.930692,0.435887,0.00838953,-0.113105,0.00887381,-0.425141,
2355,429,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.900174,0.382291,0.208664,-0.281997,0.0332602,0.32182,0.00908755,-0.0535339,0.940975,-0.0754172,-0.329967,0.502171,0.0122846,-0.484114,0.0118556,0.138613,-0.0308879,-0.999519,0.00293069,0.189346,5.96874e-05,-0.0744911,0.191698,-0.0141077,0.0270168,-0.999582,0.0103424,-0.160139,0.000824714,0.170802,-0.154823,0.0741436,0.25279,0.0843066,0.963841,-0.4688,0.0230623,-0.0783614,-0.000284821,0.506965,0.34521,-0.112887,0.931712,0.433826,0.0088286,-0.110594,0.010678,-0.423353,
2356,418,1,4,4,0,2,1,0,0,0,0,0,0,0,0,0.941125,0.335527,0.0412967,-0.513142,0.0913527,0.541044,0.0107793,0.00809887,0.986266,-0.161005,-0.0368218,0.516196,0.0887201,-0.519943,0.0215476,-0.00206217,-0.0371753,-0.999231,0.0124479,0.181327,0.000345271,0.0179888,0.180755,-0.0033884,0.00802031,-0.999967,0.00122304,-0.119287,0.000168164,-0.00721968,-0.119291,0.0469125,-0.012283,0.341939,0.939642,-0.2717,0.0407796,-0.0261046,0.0290938,0.278224,0.0249974,-0.321783,0.946483,0.281446,0.0382693,-0.0333484,0.0259891,-0.287644,
2357,418,1,4,4,0,2,1,0,0,0,0,0,0,0,0,0.952887,0.301958,0.0287644,-0.515007,0.0905134,0.536835,0.0107779,0.00729063,0.989272,-0.131917,-0.0627655,0.516247,0.0858731,-0.518475,0.0239348,0.0028203,-0.0403134,-0.999154,0.00819215,0.182575,0.000381938,0.0158303,0.182061,-0.0035781,0.0016116,-0.999998,-0.00146608,-0.119063,0.000226657,0.091208,-0.118975,0.0400702,-0.00816952,0.379375,0.925207,-0.271071,0.0410393,-0.0272978,0.0306791,0.280163,0.022073,-0.282726,0.958947,0.28256,0.0380475,-0.0148087,0.0291331,-0.285727,
2358,503,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.744475,0.621631,-0.24358,-0.47766,0.121367,0.604002,0.0394048,-0.0143707,0.984982,-0.103044,0.138537,0.613812,0.114759,-0.618189,0.0404786,-0.00531155,-0.0125831,-0.999825,0.0138386,0.255685,0.00190363,-0.0456651,0.256281,-0.00174971,0.00488548,-0.999956,-0.00802034,-0.159495,0.000441347,0.0101244,-0.159462,0.00117069,0.0238113,0.130114,0.991213,-0.242745,0.00385667,0.0122353,0.0443759,0.238778,-0.0184532,-0.125562,0.991914,0.244135,0.00378984,0.0076624,0.0438932,-0.240427,
2359,503,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0.834884,0.540547,-0.103813,-0.537182,0.0754381,0.616945,0.0392791,-0.00839926,0.992812,-0.105409,0.0566944,0.623298,0.0670398,-0.623338,0.041367,-0.00141675,-0.0121957,-0.999907,0.006054,0.25615,0.00139126,-0.0464914,0.256735,-0.00104076,0.00534779,-0.999979,-0.00370912,-0.160643,2.27545e-05,0.00580201,-0.160654,0.0103352,0.025893,0.131637,0.99096,-0.242442,0.0039676,0.0196131,0.0429519,0.238435,-0.0206812,-0.12048,0.9925,0.244174,0.00386989,0.0181698,0.0445973,-0.240226,
2360,396,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.703007,0.619715,0.348906,-0.264914,0.0486392,0.36059,0.00532328,0.023267,0.987463,-0.154232,0.033609,0.439365,0.00222674,-0.441666,0.0188642,-0.00972396,-0.0391093,-0.999231,-0.00296019,0.151356,0.000416107,-0.033698,0.152847,-0.0186246,0.0218079,-0.999725,0.00864954,-0.113664,0.000794323,0.16304,-0.109135,0.116097,0.249168,0.595752,0.763541,-0.226241,0.0405585,0.0286286,0.00869129,0.280182,-0.0392696,-0.161837,0.986036,0.351757,0.00253363,0.00783572,0.0111645,-0.354594,
2361,396,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.704212,0.616273,0.352552,-0.265668,0.0496809,0.35864,0.00687407,0.0251674,0.987442,-0.154749,0.0317844,0.439085,0.00222296,-0.441335,0.0197477,-0.00743071,-0.0394676,-0.99922,-0.00104903,0.151017,0.000447747,-0.0359072,0.152579,-0.024632,0.0227772,-0.999706,0.00828937,-0.113005,0.000875601,0.181432,-0.107969,0.112822,0.252644,0.579197,0.77505,-0.228769,0.0400884,0.0269685,0.00959281,0.279207,-0.0408662,-0.165349,0.985388,0.351891,0.00264971,0.0130858,0.0130614,-0.354374,
2362,388,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.778488,0.592262,-0.207805,-0.356973,0.0363766,0.461796,0.00494755,0.0262746,0.986344,-0.161818,-0.0306579,0.499598,0.00507851,-0.502565,0.0232792,0.00419759,-0.036141,-0.999324,0.00672461,0.173821,0.000167434,-0.0495572,0.175969,0.0354038,0.0211288,-0.999453,-0.0254269,-0.125386,0.00126113,0.130927,-0.120558,-0.0836628,0.0553724,0.166705,0.984451,-0.397881,0.00250954,0.00941688,0.0149687,0.401101,-0.210102,-0.574282,0.791238,0.276891,0.0289366,-0.00995569,0.0116133,-0.344161,
2363,388,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.763934,0.608962,-0.21347,-0.348637,0.0390927,0.455492,0.00615664,0.0144167,0.986756,-0.161127,-0.0187376,0.497804,0.00852054,-0.500311,0.0252971,0.00232569,-0.0371257,-0.999299,0.00487333,0.173818,0.000280192,-0.0537856,0.176109,0.0350499,0.0123052,-0.99889,-0.0454622,-0.116876,0.000908111,0.171515,-0.114737,-0.00341856,0.0589817,0.168649,0.98391,-0.397793,0.00233847,0.0089679,0.0147546,0.401231,-0.227112,-0.539193,0.810982,0.280332,0.0280658,-0.00363019,0.0168419,-0.335489,
2364,372,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.783016,0.588839,-0.200384,-0.359194,0.0363553,0.45987,0.0177336,0.0565602,0.984434,-0.169539,-0.0463209,0.513256,0.00279269,-0.51397,0.0310704,0.0435828,-0.029919,-0.999459,0.0136901,0.184757,0.000190285,-0.0589635,0.187533,0.0664588,0.0281887,-0.999467,-0.0164766,-0.11586,0.00163114,0.149527,-0.110446,-0.0763578,0.061266,0.16416,0.984529,-0.43394,0.0024786,0.00392802,0.0284218,0.435775,-0.196057,-0.5815,0.789569,0.250487,0.0288967,-0.00848565,0.0216864,-0.30338,
2365,372,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.789516,0.580294,-0.199807,-0.363596,0.0362111,0.463835,0.0175297,0.0639725,0.982689,-0.179461,-0.0459997,0.513245,0.00263518,-0.515016,0.0297369,0.0392983,-0.0281216,-0.999511,0.0136725,0.185313,0.000189681,-0.0628577,0.188036,0.0631627,0.0277469,-0.999297,-0.0252083,-0.110082,0.00137948,0.128632,-0.105131,-0.0577726,0.0612118,0.161905,0.984906,-0.434516,0.00256253,0.00942148,0.0269506,0.436159,-0.198086,-0.590579,0.782291,0.247296,0.0292675,0.00431478,0.0208608,-0.299277,
2366,371,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.721392,0.692492,0.00698583,-0.192185,0.0433603,0.254364,0.0126385,-0.00909145,0.028592,-0.999591,0.00100331,0.0217064,0.0495536,-0.293569,0.0132988,-0.0193067,-0.0315556,-0.999482,-0.00635274,0.148542,4.57708e-05,-0.0305879,0.149557,0.00427834,0.0109399,-0.99994,0.000197034,-0.118939,0.000160382,0.0993312,-0.11785,0.047088,0.119275,-0.964442,-0.235848,0.107343,0.0676328,-0.113973,0.00958073,0.358318,0.137438,-0.938341,0.317216,0.137259,0.0720299,-0.0995295,0.0117326,-0.354869,
2367,371,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.765851,0.64286,0.0142345,-0.205636,0.0440775,0.257646,0.0127224,0.00973793,0.0267349,-0.999631,0.00477474,0.0220608,0.0512519,-0.294701,0.0140495,-0.028833,-0.0319423,-0.999471,-0.00612114,0.148286,4.94099e-05,-0.0283268,0.149237,0.0052824,0.00927889,-0.999956,0.00147881,-0.119525,0.000159278,0.117732,-0.118407,0.0211958,0.135421,-0.948564,-0.28616,0.129128,0.0707807,-0.104656,0.0117822,0.362662,0.218861,-0.867188,0.447308,0.192821,0.072656,-0.115349,0.0114392,-0.352453,
2368,368,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.850025,0.492544,-0.186705,-0.282098,0.0414385,0.339834,0.00477462,0.0488544,0.939803,-0.0999007,0.326789,0.492071,0.0127814,-0.474659,0.0112759,-0.137271,-0.029144,-0.99957,-0.00313495,0.185053,3.60335e-05,-0.0623298,0.186918,0.0103818,0.0247732,-0.999603,-0.0134107,-0.161563,0.000623538,0.145352,-0.157666,-0.0267463,-0.349631,0.126017,0.928374,-0.424569,0.00863886,-0.0983396,0.00530764,0.419569,-0.270949,-0.044732,0.961554,0.469118,0.0406283,-0.0480631,-0.00361258,-0.501586,
2369,368,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0.840669,0.509385,-0.183857,-0.278939,0.042236,0.341011,0.00311844,0.0507317,0.940229,-0.104072,0.324249,0.491144,0.0129209,-0.47444,0.0108722,-0.135484,-0.03033,-0.999538,-0.00177381,0.184697,4.56568e-05,-0.0636954,0.186698,0.00962857,0.0219513,-0.999704,-0.0104499,-0.161907,0.000707094,0.165078,-0.157929,-0.0384497,-0.347828,0.135109,0.927772,-0.423924,0.0106004,-0.0966981,0.00563339,0.419853,-0.280143,-0.0494623,0.958683,0.469217,0.0358932,-0.044335,-0.00485188,-0.502645,
