id,mold,eside,eback,efront,ematerial,ebathtype,elength,m1,m2,m3,m4,m5,m6,m7,m8,backA,backB,backC,backD,backK,back-cx,back-cy,back-cz,frontA,frontB,frontC,frontD,frontK,front-cx,front-cy,front-cz,bottomA,bottomB,bottomC,bottomD,bottomK,bottom-cx,bottom-cy,bottom-cz,topA,topB,topC,topD,topK,top-cx,top-cy,top-cz,rightA,rightB,rightC,rightD,rightK,right-cx,right-cy,right-cz,leftA,leftB,leftC,leftD,leftK,left-cx,left-cy,left-cz
3208,97,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.94601,0.324115,-0.00385077,-0.594002,0.0217573,0.651741,-0.0695765,0.000224007,0.991096,-0.133132,0.00234504,0.620374,0.0229797,-0.632885,-0.0516341,0.000413905,-0.0298549,-0.999533,0.0065099,0.112123,0.00115388,0.0035358,0.112076,0.00101483,0.000492665,-0.999999,-0.00117269,-0.215228,1.75976e-05,0.0460106,-0.215199,-0.00523043,0.00379135,0.185783,0.982584,-0.260072,0.00399959,-0.00143151,-0.0673988,0.277431,0.00639771,-0.15225,0.988321,0.260289,0.00403822,0.000718418,-0.0562025,-0.272028,
3210,314,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.988815,0.149041,-0.00555246,-0.599433,0.0172828,0.615681,-0.0630287,-0.00574406,0.991019,-0.133463,-0.00831583,0.595321,0.0171132,-0.607907,-0.0536815,0.00464235,-0.0187513,-0.999823,0.00161776,0.113187,0.00069807,-0.00163363,0.113233,-0.00273755,0.00167845,-0.999998,0.000935143,-0.220723,1.45612e-05,-0.0108936,-0.220752,-0.0112433,0.0093011,0.174642,0.984588,-0.260041,0.00306805,-0.00352205,-0.0563913,0.274147,0.011207,-0.175399,0.984434,0.261451,0.00332582,-0.00746307,-0.0581113,-0.275854,
3212,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.979113,0.202345,-0.0198618,-0.640129,0.0167104,0.666301,-0.0614557,-0.00910243,0.994439,-0.104746,-0.0109457,0.633505,0.0222268,-0.642662,-0.0539768,0.00648501,-0.017883,-0.999839,0.00125197,0.0981395,0.000575829,0.00537175,0.0980605,0.00101179,0.00119781,-0.999998,-0.00143205,-0.213163,1.26438e-05,0.0393986,-0.21312,0.00201113,0.00511695,0.119517,0.992819,-0.270012,0.00366533,-0.00386164,-0.0600667,0.279216,0.00897426,-0.177609,0.98406,0.265815,0.00377527,-0.00616632,-0.0753701,-0.283668,
3214,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.883279,0.468844,0.0020669,-0.535589,0.0131623,0.639899,-0.0631726,-0.000671114,0.994966,-0.100194,0.0020014,0.621795,0.0156489,-0.629923,-0.0495109,-0.00153512,-0.0287502,-0.999583,-0.00278618,0.122308,0.000562932,-0.0236481,0.123033,0.00241014,-0.00110442,-0.999994,0.00341655,-0.220724,2.35152e-05,0.0244503,-0.220943,-0.0555747,-0.00704407,0.206953,0.978326,-0.260626,0.00402466,-0.00217828,-0.0794911,0.283199,-0.000883988,-0.147724,0.989028,0.26478,0.00288331,-0.00657148,-0.0583895,-0.276444,
3215,28,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.879291,0.476131,0.012091,-0.533191,0.0129711,0.639599,-0.0614432,0.00428788,0.994191,-0.107,0.0115955,0.621775,0.0159309,-0.630924,-0.0518351,-0.0053518,-0.0283758,-0.999594,-0.00271204,0.122897,0.000575119,-0.0261212,0.12369,-0.000648773,-0.0020756,-0.999987,0.00462697,-0.219798,0.000232491,0.0506176,-0.220359,-0.0979839,-0.0141849,0.207547,0.978122,-0.260766,0.0036982,-0.0072198,-0.0791985,0.283299,-0.00412962,-0.136695,0.990605,0.265334,0.0045772,-0.007338,-0.0570065,-0.275748,
3218,11,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.891264,0.453098,0.0187312,-0.502735,0.0223841,0.59889,-0.0674495,-0.0252153,0.989445,-0.14336,-0.0211098,0.60907,0.00960964,-0.623588,-0.0553225,-0.000237346,-0.0279419,-0.999313,-0.0243456,0.126372,0.000494326,-0.0172166,0.126865,0.00309973,-0.000436951,-0.999998,-0.00174612,-0.234504,3.37249e-05,0.178951,-0.234893,0.177706,0.0335538,0.122735,0.991872,-0.253366,0.00191031,-0.000708296,-0.0533937,0.262073,0.036584,-0.172326,0.98436,0.279783,0.00223847,-0.017105,-0.0787561,-0.29738,
3220,39,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.983627,0.180025,-0.0083367,-0.634562,0.0171551,0.656084,-0.0602983,-0.00907506,0.990179,-0.139566,0.00816011,0.635323,0.0228261,-0.650029,-0.0594296,0.00337219,-0.00381022,-0.999992,-0.00145409,0.10377,0.00080885,-0.0019717,0.103775,0.00253955,0.00245324,-0.999981,-0.00568834,-0.221014,1.72331e-05,-0.00398535,-0.221054,0.00444582,0.00311535,0.130789,0.991405,-0.267298,0.00464258,-0.00374572,-0.0638993,0.278057,0.0144597,-0.173486,0.98473,0.264551,0.00493331,-0.0178354,-0.0693966,-0.280618,
3229,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.898247,0.439402,-0.0089033,-0.53178,0.0180335,0.621078,-0.0594756,-0.00361165,0.982057,-0.188566,0.00268418,0.594782,0.0134776,-0.613736,-0.0421087,0.00064553,-0.0302264,-0.999507,0.008442,0.112273,0.000209462,-0.00675204,0.112489,-0.00506721,0.00194634,-0.999998,-0.000451341,-0.199838,4.97395e-05,0.0330928,-0.199764,-0.0226768,-0.0031869,0.196711,0.980456,-0.233736,0.00235512,-0.00895404,-0.0517422,0.248747,0.00930504,-0.191543,0.98144,0.237478,0.00238219,-0.00933142,-0.0476769,-0.251185,
3230,201,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.97761,0.210382,-0.004336,-0.637505,0.0167353,0.666455,-0.0665148,0.00812812,0.997213,-0.074457,0.00482063,0.63878,0.0220598,-0.644826,-0.0574239,-0.00565798,-0.0177248,-0.999842,0.00102451,0.0986304,0.000963501,0.00757741,0.098512,0.000356232,0.00098554,-0.999985,-0.00540608,-0.214853,2.54639e-05,0.0088057,-0.214869,0.00394922,-0.0139233,0.115163,0.993249,-0.268846,0.00339769,-0.00283739,-0.0640951,0.278065,-0.0043583,-0.18458,0.982808,0.262491,0.00423939,-0.00333155,-0.0676468,-0.279802,
3231,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.96749,0.252895,-0.00279293,-0.610051,0.0137849,0.64701,-0.0629629,0.000542366,0.981728,-0.190229,-0.00470582,0.609519,0.013323,-0.630419,-0.0493172,0.000137217,-0.0254494,-0.999665,0.00467575,0.10834,0.000641,0.00140619,0.108326,-0.00310583,-0.0040839,-0.999966,0.00715446,-0.213959,1.72711e-05,-0.00264935,-0.213923,0.00453201,-0.000773621,0.171973,0.985101,-0.249146,0.00390222,-0.00460682,-0.0547438,0.262468,0.00204708,-0.130464,0.991451,0.253142,0.00403743,0.000714683,-0.0572632,-0.262862,
3232,536,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.991238,0.131896,0.00716827,-0.642596,0.0264401,0.656891,-0.0648365,0.00179056,0.991151,-0.132583,-0.00636893,0.618221,0.0251421,-0.630461,-0.0503423,0.00213928,-0.0264679,-0.999645,-0.00322038,0.10262,0.000718676,0.0163831,0.102221,0.000580366,-0.00182272,-0.999998,-0.00109701,-0.210437,0.000169052,-0.018566,-0.210385,-0.0169113,-0.000995641,0.159361,0.98722,-0.256371,0.00567412,0.00516158,-0.0587198,0.269174,0.00354757,-0.146327,0.98923,0.255315,0.00550322,0.000700411,-0.0571105,-0.266545,
3235,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.978426,0.206439,0.00813624,-0.627606,0.0185501,0.655954,-0.0690041,0.0059637,0.994493,-0.104788,-0.0018498,0.616276,0.0177853,-0.624735,-0.0478019,-0.00469248,-0.0378046,-0.999274,-0.00477528,0.109066,0.000314609,0.0109456,0.10874,-0.00186356,-0.00632075,-0.999968,-0.00497738,-0.22294,0.000514358,-0.0424978,-0.222078,-0.12071,-0.0123475,0.221831,0.975007,-0.261991,0.00375458,0.00109094,-0.0784179,0.286562,-0.00649006,-0.166086,0.98609,0.266865,0.00409907,-0.00326222,-0.055921,-0.28007,
3238,1,0,4,4,1,0,2,0,0,0,0,0,0,0,0,0.99346,0.114022,0.00598356,-0.627099,0.0322519,0.638286,-0.0615601,0.0010954,0.991002,-0.133604,0.0080226,0.611805,0.030378,-0.624209,-0.0510646,-0.00432164,-0.0187507,-0.999811,-0.00521765,0.100343,0.000445501,0.00606125,0.100247,0.000275644,0.00115154,-0.999995,-0.00294646,-0.209399,1.365e-05,0.00416368,-0.209382,-0.00461277,-0.00132846,0.174122,0.984723,-0.260783,0.00407612,-0.00747533,-0.0577435,0.275029,0.00220937,-0.160622,0.987014,0.261998,0.00399432,-0.00259598,-0.0564301,-0.274622,
3243,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.888054,0.45974,-0.000314365,-0.535969,0.0177752,0.636548,-0.0637731,5.76774e-05,0.988095,-0.153835,0.00152872,0.610499,0.0141756,-0.623864,-0.0386093,-0.000359103,-0.0397901,-0.999205,0.00242071,0.109432,0.000116895,-0.00980998,0.109907,-0.00111134,-0.00140753,-0.999997,-0.00192428,-0.205061,1.40602e-05,0.170516,-0.204997,-0.158624,-0.00187446,0.190834,0.98162,-0.238566,0.00194721,-0.00873688,-0.0678062,0.256198,0.000430749,-0.18665,0.982426,0.238432,0.00205164,-0.0156093,-0.0516938,-0.252512,
3246,163,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.809366,0.587301,0.00209236,-0.462334,0.00727977,0.613144,-0.0577795,0.00512366,0.977492,-0.210817,0.00806941,0.601904,0.0148005,-0.629787,-0.0651256,-0.00267505,-0.0281975,-0.999582,0.00640123,0.109375,0.000169155,-0.0379691,0.110493,0.000176403,-0.00125725,-0.999944,0.0104732,-0.202535,1.89387e-05,-0.0274441,-0.203819,-0.124856,-0.00973205,0.229081,0.973359,-0.257519,0.00262017,-0.00745594,-0.070893,0.281177,-0.00474024,-0.191307,0.981519,0.256552,0.00235108,-0.0126169,-0.0554359,-0.272248,
3247,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.97973,0.200235,-0.00591684,-0.628453,0.0172694,0.65431,-0.0628896,0.000249276,0.979726,-0.200021,0.0113485,0.615794,0.0243449,-0.643058,-0.0713893,-0.00460792,-0.0175303,-0.999845,0.00180176,0.104199,0.000536649,0.00233652,0.104171,-0.00184028,0.00132469,-0.999999,-0.000840389,-0.210163,2.63802e-05,-0.0556109,-0.210224,-0.0144617,-0.00706295,0.146547,0.989178,-0.265528,0.00305596,-0.0212869,-0.069117,0.278521,0.000907781,-0.0963007,0.995352,0.268541,0.00455178,0.00511035,-0.0572607,-0.275339,
3248,12,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.967969,0.251069,0.000432502,-0.600011,0.0134488,0.634659,-0.0570346,0.000606224,0.975115,-0.221489,0.00971012,0.591559,0.0130739,-0.617506,-0.0478967,-0.00284552,-0.0180846,-0.99982,0.00575127,0.107477,0.000677486,0.00391248,0.107398,-0.00475572,0.000731281,-0.999999,0.00090167,-0.203846,4.68752e-05,-0.0077047,-0.203849,0.00347666,-0.00426751,0.157815,0.98746,-0.245243,0.00376664,-0.00918384,-0.052726,0.256744,0.00470893,-0.154686,0.987952,0.248412,0.00399351,0.00655075,-0.0496224,-0.259242,
3249,200,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.88773,0.460234,0.0110007,-0.546343,0.0127164,0.650059,-0.0669822,0.00852992,0.988435,-0.150038,0.0220212,0.610172,0.0198514,-0.624315,-0.0470876,-0.00645797,-0.0295985,-0.999562,-0.000135407,0.105679,0.000697065,-0.0107387,0.106044,0.000699268,-0.00110229,-0.999997,-0.00210628,-0.20388,0.000381469,-0.00857605,-0.203829,-0.0196931,-0.0174325,0.208005,0.977972,-0.256561,0.00492046,-0.00918522,-0.0548223,0.273836,-0.0114221,-0.209248,0.977796,0.254898,0.00505012,-0.0120819,-0.0516766,-0.271886,
3250,118,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0.91693,0.396055,-0.0487925,-0.537464,0.00747156,0.611666,-0.0577356,0.0107467,0.974734,-0.216443,0.0551928,0.607141,0.0126472,-0.634281,-0.05246,-0.00437049,-0.0131118,-0.999869,0.00947423,0.109117,0.000360449,-0.00954522,0.109199,-0.00605581,0.00196711,-0.999998,-0.000860622,-0.208167,0.000121016,-0.0768411,-0.208324,0.00629854,-0.0653602,0.216453,0.974103,-0.243231,0.00280021,-0.0217855,-0.0531831,0.260053,0.0243739,-0.196956,0.980109,0.247319,0.00507419,-0.0386378,-0.0539158,-0.262212,
3251,591,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.852984,0.521938,0.000328545,-0.479777,0.0247228,0.597171,-0.0567085,-0.0048115,0.987977,-0.154587,0.00191646,0.576833,0.023484,-0.590692,-0.0437285,-0.00168564,-0.0331403,-0.999312,0.0166433,0.162138,0.000748849,-0.0344075,0.163232,-0.00957326,0.00166827,-0.999963,-0.00848704,-0.243313,4.61187e-05,0.0821542,-0.243075,-0.0129175,0.00896208,0.209882,0.977686,-0.244136,0.00429586,-0.00319316,-0.0557866,0.261713,-0.00788506,-0.20026,0.979711,0.252104,0.0037818,-0.00319005,-0.0520669,-0.267994,
3257,17,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.970025,0.242974,-0.0037711,-0.619509,0.018133,0.656295,-0.070471,-0.00221376,0.991495,-0.130108,-0.00312984,0.611199,0.0187908,-0.622011,-0.042436,-0.000284944,-0.0442552,-0.998994,0.00719651,0.100825,0.000493051,0.0127617,0.100331,-0.00423824,-0.00509352,-0.99993,0.0106356,-0.207254,2.47501e-05,0.0150017,-0.207829,-0.0455066,-0.00244229,0.266702,0.963776,-0.258054,0.00338715,-0.00977658,-0.0689702,0.286814,-0.00134413,-0.173924,0.984758,0.266029,0.00337541,0.000404473,-0.0578577,-0.280365,
3260,201,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.977209,0.211851,-0.0134592,-0.637707,0.0167922,0.667035,-0.0666073,0.00113424,0.994848,-0.101245,0.00510537,0.637077,0.0229943,-0.646333,-0.0587117,-0.00336105,-0.0150987,-0.999814,0.0120372,0.0991316,0.000985358,0.00789531,0.0990514,0.0017116,0.00419404,-0.999927,0.0113634,-0.214572,2.59264e-05,-0.0247734,-0.214423,0.0236265,-0.0114074,0.142487,0.989731,-0.265518,0.00382468,-0.00875478,-0.0581513,0.276544,-0.000493705,-0.179738,0.983714,0.260942,0.00407906,0.0109798,-0.0772913,-0.279378,
3266,15,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.970127,0.242597,0.00114815,-0.605677,0.0173491,0.640269,-0.0637411,-0.00141347,0.9969,-0.0785282,-0.00478463,0.608166,0.0186633,-0.613896,-0.0489313,0.0031293,-0.0304751,-0.999533,-0.00215697,0.107067,0.000323047,0.00636346,0.106916,0.00314384,0.000709486,-0.999997,-0.00228971,-0.215696,1.36196e-05,0.00946938,-0.216028,0.147508,0.00578858,0.174704,0.984604,-0.262811,0.0034471,-0.0045918,-0.0566727,0.277004,0.00452335,-0.217433,0.976065,0.257437,0.00330002,-0.00206175,-0.0736533,-0.280147,
3268,14,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.974204,0.225567,0.00686076,-0.624092,0.0283844,0.654526,-0.0595654,-0.0166281,0.988446,-0.150725,-0.0159922,0.64161,0.0371155,-0.657199,-0.0528468,-0.00190693,-0.0124211,-0.999897,-0.00714833,0.100355,0.00074003,-0.00529765,0.100487,-0.00770077,-0.00118902,-0.999988,-0.00481552,-0.21719,3.04862e-05,0.0141675,-0.217432,0.0461316,0.00228372,0.145535,0.98935,-0.256197,0.00531763,0.0097618,-0.0599305,0.267748,0.0225807,-0.163872,0.986223,0.274291,0.00501214,-0.0138865,-0.0589643,-0.287602,
3270,201,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.980974,0.193938,-0.00881491,-0.645377,0.0179885,0.669906,-0.060573,0.00411698,0.994027,-0.109065,0.00394202,0.639244,0.0229459,-0.649297,-0.0568966,-0.00779684,-0.0122151,-0.999921,-0.00287411,0.0957453,0.000542063,0.00368065,0.0957037,0.00143136,0.00445015,-0.999965,-0.00706244,-0.210757,2.93737e-05,0.0125564,-0.210817,0.0154647,-0.0160066,0.111722,0.993611,-0.268593,0.00324004,-0.0035962,-0.0616643,0.277196,-0.00206007,-0.183685,0.982983,0.265473,0.00392,0.0216314,-0.0687889,-0.282878,
3272,200,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.894491,0.447003,-0.00861523,-0.545954,0.0120378,0.643558,-0.0665315,-0.00434656,0.986824,-0.161514,-0.00952704,0.613089,0.0169277,-0.629346,-0.0492973,-0.000352381,-0.027202,-0.999615,-0.00551266,0.106058,0.00062251,-0.0140223,0.106493,-0.0022522,-0.000242753,-1,0.000127798,-0.207748,1.34898e-05,0.067091,-0.207765,-0.00771058,-0.000245194,0.195908,0.980622,-0.256164,0.00294283,-0.00135362,-0.0576907,0.272751,-0.0014263,-0.21286,0.977082,0.258606,0.00286945,-0.00529542,-0.0562823,-0.276941,
3273,580,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0.991944,0.126428,-0.00791513,-0.640703,0.026968,0.653977,-0.0636443,-0.00513602,0.990818,-0.135025,-0.00690104,0.625775,0.0260296,-0.638373,-0.0500874,0.00380071,-0.0235371,-0.999721,-0.00191567,0.0980766,0.000511482,0.0104206,0.0978583,0.000190553,0.00145217,-0.999979,-0.00628452,-0.210155,5.8029e-05,0.000584725,-0.210269,0.0175817,-0.00220462,0.178485,0.98394,-0.251955,0.00624218,0.00537962,-0.060921,0.26713,0.0033597,-0.181755,0.983338,0.252674,0.00603844,-0.0061394,-0.057341,-0.267533,
3280,29,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.788998,0.614379,0.0044916,-0.458616,0.00868107,0.626907,-0.0586083,-0.00103402,0.990933,-0.134346,-0.00192284,0.612591,0.0187965,-0.624366,-0.0455492,0.00301541,-0.0271137,-0.99962,0.00490398,0.111572,0.000241073,-0.0414279,0.112754,0.00334587,-0.000224643,-0.999998,-0.00215346,-0.203033,1.57224e-05,0.0644914,-0.203075,0.0127542,0.00570673,0.14757,0.989035,-0.252008,0.00266882,0.00409142,-0.0583852,0.26349,0.00478885,-0.163764,0.986488,0.247465,0.00251721,-0.0035323,-0.0541511,-0.259827,
3282,9,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0.895367,0.445318,0.00304392,-0.535724,0.0169436,0.629659,-0.0630167,0.00354926,0.985863,-0.167551,-0.000283973,0.605197,0.0118583,-0.621291,-0.0436248,-0.00546091,-0.0342693,-0.999401,0.00474213,0.109678,0.000296763,-0.0130659,0.110183,-0.00192023,0.00166607,-0.999994,0.00301185,-0.207608,1.36358e-05,0.0786212,-0.20752,-0.0139499,-0.00794895,0.187587,0.982216,-0.250514,0.00185614,-0.0241456,-0.062772,0.266843,-0.0044835,-0.163279,0.98657,0.25313,0.0016646,-0.0098341,-0.0562757,-0.265934,
3283,32,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0.870143,0.491994,-0.0281621,-0.498821,0.0323341,0.606768,-0.0600411,-0.0136968,0.983563,-0.180561,0.00154967,0.588438,0.0382722,-0.606328,-0.0437762,0.0121595,-0.0200037,-0.999759,0.00904304,0.128285,0.000725239,-0.0260272,0.128829,-0.000766164,-0.00217168,-0.999994,-0.00268622,-0.230064,0.000389079,0.0327279,-0.230182,0.0169962,0.0105897,0.0799328,0.996744,-0.2683,0.00189448,0.00078723,-0.0551137,0.273588,0.00272879,-0.0688265,0.997625,0.271102,0.00202007,-0.00828412,-0.0555535,-0.275557,
3286,41,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.967298,0.253553,0.00667796,-0.568175,0.0088473,0.60236,-0.0574626,0.0124517,0.989984,-0.140535,0.013459,0.581696,0.010454,-0.597147,-0.0682751,-0.00931793,-0.0173521,-0.999845,-0.00284988,0.115873,0.000306591,-0.00241152,0.115926,0.00259213,0.003057,-0.999934,-0.0110486,-0.226541,0.00015788,-0.052769,-0.227254,0.0485535,-0.0221605,0.161003,0.986705,-0.254435,0.00256367,-0.00502874,-0.0559656,0.266882,-0.0145556,-0.222253,0.97488,0.248382,0.00295736,0.00710547,-0.0639267,-0.26925,
3290,46,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.8721,0.489201,0.011158,-0.500836,0.0207633,0.613913,-0.0702822,-0.015715,0.983149,-0.182178,-0.0151216,0.598055,0.018297,-0.618071,-0.0526968,-7.62691e-05,-0.027189,-0.999591,-0.00884491,0.127891,0.00035801,-0.0271678,0.128743,-0.00680043,0.00205006,-0.999926,-0.0120119,-0.231804,3.04516e-05,0.0467435,-0.232856,0.0941528,0.0197256,0.136498,0.990444,-0.255479,0.00339659,-0.00569078,-0.0564243,0.265833,0.0155423,-0.202181,0.979225,0.267747,0.00367541,-0.00625858,-0.0790219,-0.289644,
3292,18,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.842272,0.539046,-0.00257352,-0.463544,0.0209217,0.588748,-0.0599848,0.00282778,0.988357,-0.152146,-0.0011429,0.571491,0.0179646,-0.584328,-0.0396377,-0.0029377,-0.0431591,-0.999005,0.0112203,0.159476,0.000648448,-0.0364046,0.161176,-0.00277712,-0.00398681,-0.999936,0.0105472,-0.237475,0.000156023,0.15376,-0.239429,-0.125688,0.00621867,0.238195,0.971197,-0.240034,0.00361129,-0.000822857,-0.0701717,0.264368,-0.0146053,-0.203092,0.979051,0.241997,0.00399957,0.00154439,-0.0544609,-0.258449,
3295,431,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.992282,0.123392,0.0123092,-0.627172,0.0308343,0.640786,-0.0706887,0.0043765,0.984195,-0.177077,0.00185386,0.599513,0.0315819,-0.619793,-0.0591473,0.00577929,-0.0307761,-0.999498,0.00758712,0.103522,0.000497955,0.0115575,0.103183,-0.00464837,-0.004408,-0.99995,0.00896922,-0.206949,0.00056837,-0.0905088,-0.206739,-0.0199496,-0.00600753,0.158842,0.987286,-0.257082,0.00604641,-0.00664414,-0.0567175,0.269477,0.00447704,-0.156252,0.987707,0.261882,0.0046344,0.00151804,-0.0559132,-0.273993,
3296,79,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0.901473,0.432421,-0.0189304,-0.525636,0.00948569,0.610406,-0.0576925,-0.0168498,0.984818,-0.172357,-0.0206638,0.610616,0.00754231,-0.626523,-0.0411604,0.0338511,-0.0232578,-0.999711,0.00610585,0.110299,0.000159563,-0.0127842,0.110641,0.0019715,-0.00226752,-0.999957,0.0089886,-0.205076,3.64085e-05,-0.0247343,-0.204723,0.0340111,0.0192336,0.165476,0.986026,-0.236437,0.00128038,-0.0139087,-0.0492144,0.248318,0.065387,-0.202552,0.977086,0.230314,0.00273937,-0.0338021,-0.0683116,-0.247614,
3298,235,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.888412,0.459032,-0.00376081,-0.545227,0.0186152,0.646772,-0.0640487,-0.00741773,0.989374,-0.145391,0.000393455,0.612248,0.0137328,-0.625299,-0.0440622,0.000625872,-0.0349439,-0.999344,0.00951378,0.111626,0.000203194,-0.00882637,0.111973,-0.00368015,-0.00218125,-0.999976,0.00664662,-0.203244,1.69046e-05,0.119056,-0.204164,-0.0986026,0.00423524,0.230964,0.972953,-0.237037,0.00199766,0.00594894,-0.0674995,0.259624,-0.00561662,-0.16128,0.986893,0.244863,0.00166722,-0.00598894,-0.0542083,-0.257008,
3301,200,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.90425,0.426995,0.00266821,-0.553547,0.0125282,0.641544,-0.0622464,0.0036357,0.982022,-0.188759,0.00154565,0.615785,0.0165972,-0.636971,-0.0516003,-0.00375138,-0.0199536,-0.999797,0.00263638,0.108235,0.00064618,-0.0183842,0.108629,0.00191685,-0.00211955,-0.999997,0.00096028,-0.2057,1.56422e-05,0.00453186,-0.20571,-4.79135e-05,-0.00424871,0.193173,0.981155,-0.259308,0.00220356,-0.00766908,-0.0538203,0.274851,-0.00474851,-0.211521,0.977362,0.256051,0.00221847,-0.000765469,-0.0603628,-0.27505,
3302,56,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.989981,0.141185,0.00219176,-0.658621,0.0181785,0.674877,-0.0673466,0.00647192,0.990559,-0.136897,0.00720411,0.629581,0.0169595,-0.642209,-0.0482467,-0.00555453,-0.0262175,-0.999656,0.000397997,0.111921,0.000225058,0.015109,0.111562,-0.0015878,-0.00101533,-0.999999,-0.00123286,-0.22492,8.88667e-06,-0.00692293,-0.224917,0.00287266,-0.00613716,0.168493,0.985684,-0.263531,0.00355892,0.0035503,-0.0577962,0.27726,-0.00469642,-0.178298,0.983965,0.264574,0.00389883,0.00521015,-0.05467,-0.278767,
3304,11,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0.904854,0.42567,-0.00664152,-0.534289,0.0184013,0.622354,-0.0678265,-0.00326763,0.988009,-0.154398,-0.000412787,0.610689,0.0107304,-0.625719,-0.0487728,0.00717686,-0.0299901,-0.999549,-0.00160583,0.134648,0.000245349,-0.0153257,0.135162,0.00426304,-0.00447213,-0.999975,0.00552501,-0.236717,2.47025e-05,0.162552,-0.236391,0.191675,0.0113659,0.137357,0.990456,-0.271521,0.00169366,-0.0124051,-0.0568415,0.282162,0.0129059,-0.150401,0.988541,0.266577,0.00190545,-0.0125226,-0.0769596,-0.281213,
3306,236,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0.992492,0.122241,-0.00418118,-0.65959,0.0160586,0.673349,-0.0713589,-0.00481783,0.99134,-0.130909,0.0104257,0.636624,0.0192657,-0.649653,-0.056793,-0.00310625,-0.0208502,-0.999778,-0.00302531,0.110319,0.00051083,0.0160759,0.11,0.00268444,0.000241798,-0.999999,-0.00167052,-0.224462,2.51432e-05,-0.00479677,-0.224531,0.0404437,-0.00212658,0.196567,0.980488,-0.260877,0.00339856,-0.00114804,-0.058887,0.277871,0.00373771,-0.183746,0.982967,0.25982,0.00366563,-0.00326101,-0.0613049,-0.275769,
3307,378,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.932311,0.361428,0.0128833,-0.597883,0.0118503,0.665118,-0.0615638,0.00288275,0.990253,-0.138966,0.0093081,0.607681,0.0227958,-0.619966,-0.0450343,-0.00178441,-0.0359167,-0.99935,-0.00308091,0.0826459,0.000202834,0.0172556,0.0820681,0.0037107,0.00346381,-0.999966,-0.00753627,-0.189185,0.000123733,-0.0679975,-0.18938,-0.00626089,-0.0139703,0.21082,0.977425,-0.259641,0.00332521,-0.00568846,-0.0558715,0.277608,0.00526251,-0.233002,0.972462,0.258193,0.00470057,-0.00987639,-0.0528003,-0.278102,
3308,201,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0.979904,0.198949,-0.0143811,-0.644204,0.0170354,0.671208,-0.068116,-0.00253398,0.992698,-0.119845,-0.0136947,0.635824,0.0213841,-0.646963,-0.0536229,0.000840836,-0.0257567,-0.999653,0.00559315,0.0982393,0.000597189,0.0107959,0.0979798,-0.00275945,-0.00222121,-0.999955,0.00925559,-0.212347,1.28156e-05,0.0358189,-0.212455,-0.00201657,-0.00039385,0.155219,0.98788,-0.26631,0.00371947,-0.005476,-0.0581589,0.278713,0.0109784,-0.114113,0.993407,0.26827,0.00373141,-0.00275118,-0.0619736,-0.277139,
